SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
Allenton North,Winchmore-Wakanui,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Allenton North,-43.88205658,171.74512562,Winchmore-Wakanui,-43.96318598,171.82829097,11.213742407779424,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Allenton South,Winchmore-Wakanui,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,Allenton South,-43.89054116,171.73232663,Winchmore-Wakanui,-43.96318598,171.82829097,11.149635197267306,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Ashburton North,Winchmore-Wakanui,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Ashburton North,-43.89179707,171.78945866,Winchmore-Wakanui,-43.96318598,171.82829097,8.525519312940105,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Ashburton East,Winchmore-Wakanui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ashburton East,-43.90293675,171.75799844,Winchmore-Wakanui,-43.96318598,171.82829097,8.75018398411608,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Netherby,Winchmore-Wakanui,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,15,Netherby,-43.90025621,171.76581085,Winchmore-Wakanui,-43.96318598,171.82829097,8.602209822990076,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Hampstead,Winchmore-Wakanui,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Hampstead,-43.91158863,171.75646729,Winchmore-Wakanui,-43.96318598,171.82829097,8.123515713080026,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Rakaia,Chertsey,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Rakaia,-43.74700637,172.00903425,Chertsey,-43.82506248,171.96646486,9.327932952738434,Ashburton,Ashburton,Canterbury,Canterbury,EDUCATION
Allenton North,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Allenton North,-43.88205658,171.74512562,Timaru Central,-44.39838399,171.2514175,69.62981094242343,Ashburton,Timaru,Canterbury,Canterbury,EDUCATION
Allenton East,Timaru Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Allenton East,-43.89118299,171.75756446,Timaru Central,-44.39838399,171.2514175,69.36681839194699,Ashburton,Timaru,Canterbury,Canterbury,EDUCATION
Geraldine,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Geraldine,-44.09410338,171.23854167,Timaru Central,-44.39838399,171.2514175,33.85000097516739,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waitohi (Timaru District),-44.18539597,171.37833391,Timaru Central,-44.39838399,171.2514175,25.747520640611576,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Pleasant Point,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Pleasant Point,-44.25662164,171.1360097,Timaru Central,-44.39838399,171.2514175,18.24150776008521,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka West,Timaru Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Temuka West,-44.23697154,171.27660085,Timaru Central,-44.39838399,171.2514175,18.059723448918728,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Timaru Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Hadlow,-44.37278751,171.14676587,Timaru Central,-44.39838399,171.2514175,8.789742988776652,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka East,Timaru Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Temuka East,-44.24725922,171.29783677,Timaru Central,-44.39838399,171.2514175,17.20524835034141,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Gleniti North,Timaru Central,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Gleniti North,-44.37306152,171.18538893,Timaru Central,-44.39838399,171.2514175,5.954746824241015,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Fairview,Timaru Central,-999,6,9,-999,-999,-999,-999,-999,-999,-999,18,Fairview,-44.44015612,171.17525821,Timaru Central,-44.39838399,171.2514175,7.62623252324612,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Maungati,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Maungati,-44.49962787,170.93976175,Timaru Central,-44.39838399,171.2514175,27.180022728305698,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Lyalldale,Timaru Central,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Lyalldale,-44.49021445,171.10964227,Timaru Central,-44.39838399,171.2514175,15.196675918912682,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Waimate East,Timaru Central,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Waimate East,-44.73770602,171.04734729,Timaru Central,-44.39838399,171.2514175,41.04817028089985,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Oamaru North Milner Park,Timaru Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Oamaru North Milner Park,-45.06404471,171.0000369,Timaru Central,-44.39838399,171.2514175,76.63543530543946,Waitaki,Timaru,Otago,Canterbury,EDUCATION
Oamaru North Orana Park,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Oamaru North Orana Park,-45.08058565,170.97765366,Timaru Central,-44.39838399,171.2514175,78.87878369231977,Waitaki,Timaru,Otago,Canterbury,EDUCATION
Holmes Hill,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Holmes Hill,-45.10681931,170.94732106,Timaru Central,-44.39838399,171.2514175,82.35294882857958,Waitaki,Timaru,Otago,Canterbury,EDUCATION
Geraldine,Arundel,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,24,Geraldine,-44.09410338,171.23854167,Arundel,-44.06044997,171.05797729,14.901474883002921,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Rangitata,Arundel,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Rangitata,-44.11035618,171.32575726,Arundel,-44.06044997,171.05797729,22.09621845747245,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels Valley,Fairlie,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,12,Levels Valley,-44.27189292,171.01446242,Fairlie,-44.09701087,170.82535345,24.60744989216269,Timaru,Mackenzie,Canterbury,Canterbury,EDUCATION
Mackenzie Lakes,Fairlie,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Mackenzie Lakes,-43.93299669,170.30583782,Fairlie,-44.09701087,170.82535345,45.37067283176712,Mackenzie,Mackenzie,Canterbury,Canterbury,EDUCATION
Opua (Mackenzie District),Fairlie,-999,9,39,-999,-999,-999,132,-999,-999,-999,183,Opua (Mackenzie District),-43.8561873,171.06857118,Fairlie,-44.09701087,170.82535345,33.10353706702332,Mackenzie,Mackenzie,Canterbury,Canterbury,EDUCATION
Levels Valley,Pleasant Point,-999,-999,30,-999,-999,-999,66,-999,-999,-999,96,Levels Valley,-44.27189292,171.01446242,Pleasant Point,-44.25662164,171.1360097,9.826619605186474,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Pleasant Point,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Waitohi (Timaru District),-44.18539597,171.37833391,Pleasant Point,-44.25662164,171.1360097,20.871450945576704,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Pleasant Point,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,27,Hadlow,-44.37278751,171.14676587,Pleasant Point,-44.25662164,171.1360097,12.945372639300391,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels,Pleasant Point,-999,-999,15,-999,-999,-999,33,-999,-999,-999,48,Levels,-44.29433296,171.25526363,Pleasant Point,-44.25662164,171.1360097,10.379143954201787,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels Valley,Parkside,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,24,Levels Valley,-44.27189292,171.01446242,Parkside,-44.40469035,171.24632921,23.62389527087037,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Geraldine,Parkside,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Geraldine,-44.09410338,171.23854167,Parkside,-44.40469035,171.24632921,34.541265078969076,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Parkside,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Waitohi (Timaru District),-44.18539597,171.37833391,Parkside,-44.40469035,171.24632921,26.55137803321207,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Pleasant Point,Parkside,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,30,Pleasant Point,-44.25662164,171.1360097,Parkside,-44.40469035,171.24632921,18.656802397475843,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka West,Parkside,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,18,Temuka West,-44.23697154,171.27660085,Parkside,-44.40469035,171.24632921,18.804323086673747,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Parkside,-999,6,9,-999,-999,-999,15,-999,-999,-999,36,Hadlow,-44.37278751,171.14676587,Parkside,-44.40469035,171.24632921,8.67032905314588,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels,Parkside,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,27,Levels,-44.29433296,171.25526363,Parkside,-44.40469035,171.24632921,12.291728603126332,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka East,Parkside,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,24,Temuka East,-44.24725922,171.29783677,Parkside,-44.40469035,171.24632921,17.9786341504743,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Gleniti North,Parkside,-999,-999,21,-999,-999,-999,-999,6,-999,-999,33,Gleniti North,-44.37306152,171.18538893,Parkside,-44.40469035,171.24632921,5.984776493020793,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Fairview,Parkside,-999,-999,12,-999,-999,-999,27,-999,-999,-999,48,Fairview,-44.44015612,171.17525821,Parkside,-44.40469035,171.24632921,6.885362342163317,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Opua (Mackenzie District),Parkside,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,Opua (Mackenzie District),-43.8561873,171.06857118,Parkside,-44.40469035,171.24632921,62.61899140570246,Mackenzie,Timaru,Canterbury,Canterbury,EDUCATION
Maungati,Parkside,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,15,Maungati,-44.49962787,170.93976175,Parkside,-44.40469035,171.24632921,26.524924385066218,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Lyalldale,Parkside,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,24,Lyalldale,-44.49021445,171.10964227,Parkside,-44.40469035,171.24632921,14.428024398158845,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Makikihi-Willowbridge,Parkside,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Makikihi-Willowbridge,-44.68813769,171.05113933,Parkside,-44.40469035,171.24632921,35.108973097522146,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Waimate West,Parkside,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waimate West,-44.73240496,171.03832528,Parkside,-44.40469035,171.24632921,39.99235352577396,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Washdyke,Parkside,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Washdyke,-44.35333362,171.24781336,Parkside,-44.40469035,171.24632921,5.711825831252887,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels Valley,Marchwiel West,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Levels Valley,-44.27189292,171.01446242,Marchwiel West,-44.37956812,171.22462484,20.562875173909763,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Pleasant Point,Marchwiel West,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Pleasant Point,-44.25662164,171.1360097,Marchwiel West,-44.37956812,171.22462484,15.381760010000248,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Marchwiel West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Hadlow,-44.37278751,171.14676587,Marchwiel West,-44.37956812,171.22462484,6.233844415568768,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels,Marchwiel West,-999,-999,6,-999,-999,-999,15,-999,-999,-999,24,Levels,-44.29433296,171.25526363,Marchwiel West,-44.37956812,171.22462484,9.78595103726035,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Fairview,Marchwiel West,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,15,Fairview,-44.44015612,171.17525821,Marchwiel West,-44.37956812,171.22462484,7.795182281891233,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels Valley,Fairview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Levels Valley,-44.27189292,171.01446242,Fairview,-44.44015612,171.17525821,22.660500924026852,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Fairview,-999,-999,15,-999,-999,-999,30,-999,-999,-999,45,Hadlow,-44.37278751,171.14676587,Fairview,-44.44015612,171.17525821,7.825504526775468,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Gleniti North,Fairview,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Gleniti North,-44.37306152,171.18538893,Fairview,-44.44015612,171.17525821,7.503856724248932,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Watlington,Fairview,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Watlington,-44.40623438,171.23201132,Fairview,-44.44015612,171.17525821,5.8771175298675145,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Kensington (Timaru District),Fairview,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Kensington (Timaru District),-44.41174605,171.24726222,Fairview,-44.44015612,171.17525821,6.532511681907032,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Maungati,Fairview,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,21,Maungati,-44.49962787,170.93976175,Fairview,-44.44015612,171.17525821,19.822419813148226,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Lyalldale,Fairview,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,15,Lyalldale,-44.49021445,171.10964227,Fairview,-44.44015612,171.17525821,7.622124276675963,Waimate,Timaru,Canterbury,Canterbury,EDUCATION
Rangitata,Temuka East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Rangitata,-44.11035618,171.32575726,Temuka East,-44.24725922,171.29783677,15.38489000341944,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Temuka East,-999,-999,15,-999,-999,-999,39,-999,-999,-999,60,Waitohi (Timaru District),-44.18539597,171.37833391,Temuka East,-44.24725922,171.29783677,9.40604732815496,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Rangitata,Waitohi (Timaru District),-999,-999,12,-999,-999,-999,21,-999,-999,-999,33,Rangitata,-44.11035618,171.32575726,Waitohi (Timaru District),-44.18539597,171.37833391,9.339200264428156,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka West,Waitohi (Timaru District),-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Temuka West,-44.23697154,171.27660085,Waitohi (Timaru District),-44.18539597,171.37833391,9.931465506754687,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Temuka East,Waitohi (Timaru District),-999,-999,6,-999,-999,-999,6,-999,-999,-999,12,Temuka East,-44.24725922,171.29783677,Waitohi (Timaru District),-44.18539597,171.37833391,9.40604732815496,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Waitohi (Timaru District),-44.18539597,171.37833391,Watlington,-44.40623438,171.23201132,27.177507698037953,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Watlington,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Hadlow,-44.37278751,171.14676587,Watlington,-44.40623438,171.23201132,7.727453658206036,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Washdyke,Watlington,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Washdyke,-44.35333362,171.24781336,Watlington,-44.40623438,171.23201132,6.014859716123499,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Waitohi (Timaru District),Temuka West,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Waitohi (Timaru District),-44.18539597,171.37833391,Temuka West,-44.23697154,171.27660085,9.931465506754687,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Hadlow,Marchwiel East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Hadlow,-44.37278751,171.14676587,Marchwiel East,-44.37704716,171.23534538,7.056195353414061,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Levels,Marchwiel East,-999,-999,6,-999,-999,-999,33,-999,-999,-999,39,Levels,-44.29433296,171.25526363,Marchwiel East,-44.37704716,171.23534538,9.332829787132644,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Fairview,Waimataitai-Maori Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Fairview,-44.44015612,171.17525821,Waimataitai-Maori Hill,-44.38365816,171.24203267,8.221807162971569,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Fairview,Timaru East,-999,-999,9,-999,-999,15,-999,-999,-999,-999,30,Fairview,-44.44015612,171.17525821,Timaru East,-44.41420462,171.2609405,7.390573225872378,Timaru,Timaru,Canterbury,Canterbury,EDUCATION
Mackenzie Lakes,Twizel,-999,-999,18,-999,-999,-999,15,-999,-999,-999,36,Mackenzie Lakes,-43.93299669,170.30583782,Twizel,-44.26855663,170.09376847,40.975387376152064,Mackenzie,Mackenzie,Canterbury,Canterbury,EDUCATION
Aviemore,Twizel,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,Aviemore,-44.47471306,169.95056342,Twizel,-44.26855663,170.09376847,25.59396140612938,Waitaki,Mackenzie,Canterbury,Canterbury,EDUCATION
Hakataramea,Waimate East,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Hakataramea,-44.5949764,170.59314374,Waimate East,-44.73770602,171.04734729,39.26976772250492,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Maungati,Waimate East,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Maungati,-44.49962787,170.93976175,Waimate East,-44.73770602,171.04734729,27.808854956121607,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Makikihi-Willowbridge,Waimate East,-999,-999,33,-999,-999,-999,33,-999,-999,-999,72,Makikihi-Willowbridge,-44.68813769,171.05113933,Waimate East,-44.73770602,171.04734729,5.519885914108476,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Morven-Glenavy-Ikawai,Waimate East,-999,-999,9,-999,-999,-999,36,-999,-999,-999,48,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,Waimate East,-44.73770602,171.04734729,13.408430063344806,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Hakataramea,Danseys Pass,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,39,Hakataramea,-44.5949764,170.59314374,Danseys Pass,-44.89434996,170.50210901,34.05635459911793,Waimate,Waitaki,Canterbury,Canterbury,EDUCATION
Aviemore,Danseys Pass,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Aviemore,-44.47471306,169.95056342,Danseys Pass,-44.89434996,170.50210901,63.863845528753956,Waitaki,Waitaki,Canterbury,Canterbury,EDUCATION
Ngapara,Danseys Pass,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,24,Ngapara,-45.06213909,170.69741781,Danseys Pass,-44.89434996,170.50210901,24.16805196422172,Waitaki,Waitaki,Otago,Canterbury,EDUCATION
Hakataramea,Morven-Glenavy-Ikawai,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,21,Hakataramea,-44.5949764,170.59314374,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,43.1999995618006,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Ngapara,Morven-Glenavy-Ikawai,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Ngapara,-45.06213909,170.69741781,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,33.28326797985125,Waitaki,Waimate,Otago,Canterbury,EDUCATION
Lower Waitaki,Morven-Glenavy-Ikawai,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,Lower Waitaki,-45.00239341,171.02035686,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,16.600948409814187,Waitaki,Waimate,Otago,Canterbury,EDUCATION
Hakataramea,Waimate West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Hakataramea,-44.5949764,170.59314374,Waimate West,-44.73240496,171.03832528,38.3812195136071,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Maungati,Waimate West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Maungati,-44.49962787,170.93976175,Waimate West,-44.73240496,171.03832528,27.03377941866543,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Makikihi-Willowbridge,Waimate West,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,21,Makikihi-Willowbridge,-44.68813769,171.05113933,Waimate West,-44.73240496,171.03832528,5.025372766365074,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Morven-Glenavy-Ikawai,Waimate West,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,Waimate West,-44.73240496,171.03832528,13.807482171738364,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Maungati,Lyalldale,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,18,Maungati,-44.49962787,170.93976175,Lyalldale,-44.49021445,171.10964227,13.514961510051574,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Waimate West,Makikihi-Willowbridge,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Waimate West,-44.73240496,171.03832528,Makikihi-Willowbridge,-44.68813769,171.05113933,5.025372766365074,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Waimate East,Makikihi-Willowbridge,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Waimate East,-44.73770602,171.04734729,Makikihi-Willowbridge,-44.68813769,171.05113933,5.519885914108476,Waimate,Waimate,Canterbury,Canterbury,EDUCATION
Morven-Glenavy-Ikawai,Oamaru North Milner Park,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,24,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,Oamaru North Milner Park,-45.06404471,171.0000369,23.386540413590488,Waimate,Waitaki,Canterbury,Otago,EDUCATION
Danseys Pass,Oamaru North Milner Park,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,21,Danseys Pass,-44.89434996,170.50210901,Oamaru North Milner Park,-45.06404471,171.0000369,43.473044960659074,Waitaki,Waitaki,Canterbury,Otago,EDUCATION
