SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Te Atatu South-Central,Albany West,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Atatu South-Central,-36.86221041,174.64945896,Albany West,-36.7414674,174.68787988,13.854951753616113,Waitakere,Waitakere
Eiffelton,Allenton East,DRIVE_OWN_VEHICLE,6,EDUCATION,Eiffelton,-43.95897704,171.66500519,Allenton East,-43.89118299,171.75756446,10.572486470525552,Ashburton,Ashburton
Prebbleton,Lincoln West,DRIVE_OWN_VEHICLE,18,EDUCATION,Prebbleton,-43.57865333,172.50783629,Lincoln West,-43.64345571,172.47791199,7.597778680016982,Selwyn,Selwyn
Halswell South,Christchurch Central-South,DRIVE_OWN_VEHICLE,24,EDUCATION,Halswell South,-43.58945552,172.56528263,Christchurch Central-South,-43.53815861,172.64240289,8.434821931613838,Christchurch,Christchurch
Torbay,Albany Central,DRIVE_OWN_VEHICLE,51,EDUCATION,Torbay,-36.69512414,174.75092916,Albany Central,-36.72820186,174.70483518,5.514576765316002,Waitakere,Waitakere
Mount Maunganui South,Brookfield East,DRIVE_OWN_VEHICLE,9,EDUCATION,Mount Maunganui South,-37.64901161,176.19758038,Brookfield East,-37.68730456,176.14143485,6.523178897125256,Western Bay of Plenty,Western Bay of Plenty
Greenhithe West,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Greenhithe West,-36.77353411,174.67354745,Auckland-University,-36.85143057,174.76906469,12.137932197037935,Waitakere,Waitakere
Churton Park North,Wellington University,DRIVE_OWN_VEHICLE,21,EDUCATION,Churton Park North,-41.19767254,174.81365567,Wellington University,-41.289084,174.7676253,10.868684682964345,Wellington,Wellington
Gore West,Gore West,DRIVE_OWN_VEHICLE,18,EDUCATION,Gore West,-46.10626401,168.92356176,Gore West,-46.10626401,168.92356176,0.0,Gore,Gore
Saddle Hill-Chain Hills,Campus South,DRIVE_OWN_VEHICLE,12,EDUCATION,Saddle Hill-Chain Hills,-45.91291031,170.38272517,Campus South,-45.86793792,170.51211679,11.193448379131453,Dunedin,Dunedin
Kelvin Grove North,Turitea,DRIVE_OWN_VEHICLE,24,EDUCATION,Kelvin Grove North,-40.32242994,175.6605118,Turitea,-40.39053678,175.60862529,8.756825367456349,Palmerston North,Palmerston North
Mangere Central,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Mangere Central,-36.97101355,174.79882139,Auckland-University,-36.85143057,174.76906469,13.557653407962349,Manukau,Waitakere
Browns Bay South West,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Browns Bay South West,-36.72178932,174.72994649,Queen Street,-36.84774104,174.76524972,14.353734160208328,Waitakere,Waitakere
West Harbour Clearwater Cove,Albany West,DRIVE_OWN_VEHICLE,6,EDUCATION,West Harbour Clearwater Cove,-36.81054038,174.63704103,Albany West,-36.7414674,174.68787988,8.915917415641934,Waitakere,Waitakere
Rolleston South West,Lincoln West,DRIVE_OWN_VEHICLE,12,EDUCATION,Rolleston South West,-43.6149097,172.37458523,Lincoln West,-43.64345571,172.47791199,8.901445233495549,Selwyn,Selwyn
Te Atatu South-Edmonton,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Te Atatu South-Edmonton,-36.86466374,174.64220852,Auckland-University,-36.85143057,174.76906469,11.381876227707588,Waitakere,Waitakere
Whenuapai,Auckland-University,DRIVE_OWN_VEHICLE,36,EDUCATION,Whenuapai,-36.79162758,174.62143068,Auckland-University,-36.85143057,174.76906469,14.727919560315616,Waitakere,Waitakere
Fernside,Ilam University,DRIVE_OWN_VEHICLE,12,EDUCATION,Fernside,-43.32395864,172.5645026,Ilam University,-43.52336127,172.57826459,22.200398531074594,Waimakariri,Christchurch
Arataki South,Brookfield East,DRIVE_OWN_VEHICLE,9,EDUCATION,Arataki South,-37.67254346,176.2257874,Brookfield East,-37.68730456,176.14143485,7.602643346530666,Western Bay of Plenty,Western Bay of Plenty
West Harbour Luckens Point,Albany Central,DRIVE_OWN_VEHICLE,18,EDUCATION,West Harbour Luckens Point,-36.81802341,174.63695983,Albany Central,-36.72820186,174.70483518,11.674883165701635,Waitakere,Waitakere
Mountview,Taupo Central East,DRIVE_OWN_VEHICLE,6,EDUCATION,Mountview,-38.68673952,176.09245067,Taupo Central East,-38.68453849,176.08132064,0.9965766995734402,Taupo,Taupo
Point Chevalier West,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Point Chevalier West,-36.86564859,174.70246177,Auckland-University,-36.85143057,174.76906469,6.132884995140334,Waitakere,Waitakere
Bulls,Linton Camp,DRIVE_OWN_VEHICLE,6,EDUCATION,Bulls,-40.17938877,175.3825101,Linton Camp,-40.40509247,175.58721079,30.517023136107877,Rangitikei,Palmerston North
Torbay,Long Bay,DRIVE_OWN_VEHICLE,9,EDUCATION,Torbay,-36.69512414,174.75092916,Long Bay,-36.68946348,174.73306962,1.7122856136441809,Waitakere,Waitakere
Warkworth East,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Warkworth East,-36.40528692,174.66791942,Auckland-University,-36.85143057,174.76906469,50.423295074195735,Rodney,Waitakere
Massey South,Henderson Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Massey South,-36.84994988,174.61625895,Henderson Central,-36.88968581,174.62928426,4.567832795835001,Waitakere,Waitakere
The Wood,Nelson Central-Trafalgar,DRIVE_OWN_VEHICLE,21,EDUCATION,The Wood,-41.26709294,173.29239874,Nelson Central-Trafalgar,-41.27273863,173.28210878,1.0647414029190039,Nelson,Nelson
Te Hapara North,Gisborne Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Te Hapara North,-38.65019278,178.00054269,Gisborne Central,-38.66778237,178.02299313,2.7614233135423736,Gisborne,Gisborne
Oteha East,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Oteha East,-36.71657898,174.72207262,Queen Street,-36.84774104,174.76524972,15.082947923819695,Waitakere,Waitakere
Johnsonville West,Petone East,DRIVE_OWN_VEHICLE,9,EDUCATION,Johnsonville West,-41.22309862,174.79383525,Petone East,-41.2248184,174.89062655,8.097309952258048,Wellington,Hutt city
Halfway Bush,Dunedin Central,DRIVE_OWN_VEHICLE,24,EDUCATION,Halfway Bush,-45.85706687,170.46654228,Dunedin Central,-45.87712471,170.50291221,3.592280218665261,Dunedin,Dunedin
Mosgiel East,Seddon Park,DRIVE_OWN_VEHICLE,6,EDUCATION,Mosgiel East,-45.86646279,170.36435466,Seddon Park,-45.87666031,170.35643822,1.2889562201636238,Dunedin,Dunedin
Lyttelton,Ilam University,DRIVE_OWN_VEHICLE,21,EDUCATION,Lyttelton,-43.6070273,172.70649172,Ilam University,-43.52336127,172.57826459,13.902777030911482,Christchurch,Christchurch
Loburn,Rangiora North East,DRIVE_OWN_VEHICLE,12,EDUCATION,Loburn,-43.23066472,172.51680596,Rangiora North East,-43.29742452,172.60089954,10.073341835590623,Waimakariri,Waimakariri
Dairy Flat West,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Dairy Flat West,-36.67100483,174.61891208,Auckland-University,-36.85143057,174.76906469,24.112578361991144,Rodney,Waitakere
Northcote Tuff Crater,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Northcote Tuff Crater,-36.8075236,174.75090118,Auckland-University,-36.85143057,174.76906469,5.142918330300776,Waitakere,Waitakere
Cambridge East,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,30,EDUCATION,Cambridge East,-37.882191,175.47346428,Hillcrest West (Hamilton City),-37.79546663,175.31326581,17.05570801626925,Waipa,Hamilton
Harania South,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Harania South,-36.96750095,174.81463304,Auckland-University,-36.85143057,174.76906469,13.5274003456284,Manukau,Waitakere
Waiorohi,Brookfield East,DRIVE_OWN_VEHICLE,9,EDUCATION,Waiorohi,-37.87712037,176.14775568,Brookfield East,-37.68730456,176.14143485,21.113863568298573,Western Bay of Plenty,Western Bay of Plenty
Avondale North (Auckland),Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Avondale North (Auckland),-36.88954577,174.69562749,Queen Street,-36.84774104,174.76524972,7.743814557240728,Waitakere,Waitakere
Waterview,Albany West,DRIVE_OWN_VEHICLE,6,EDUCATION,Waterview,-36.87948054,174.69936142,Albany West,-36.7414674,174.68787988,15.380363277536823,Waitakere,Waitakere
Te Rahu,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,9,EDUCATION,Te Rahu,-37.94962706,175.34864156,Hillcrest West (Hamilton City),-37.79546663,175.31326581,17.420818740938795,Waipa,Hamilton
Papatoetoe North,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Auckland-University,-36.85143057,174.76906469,15.084177709759784,Manukau,Waitakere
Mellons Bay,Botany Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mellons Bay,-36.88715946,174.93040248,Botany Central,-36.93116908,174.91223666,5.1532911282958445,Manukau,Manukau
Crawshaw,Hamilton West,DRIVE_OWN_VEHICLE,12,EDUCATION,Crawshaw,-37.77209972,175.23499752,Hamilton West,-37.80074182,175.2844169,5.385500445724441,Hamilton,Hamilton
Eastern Beach,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Eastern Beach,-36.87674433,174.91349074,Auckland-University,-36.85143057,174.76906469,13.153236354511213,Manukau,Waitakere
Tawa Central,Wellington University,DRIVE_OWN_VEHICLE,9,EDUCATION,Tawa Central,-41.17402334,174.82717262,Wellington University,-41.289084,174.7676253,13.729057942241594,Porirua,Wellington
Spotswood,Spotswood,DRIVE_OWN_VEHICLE,6,EDUCATION,Spotswood,-39.07096507,174.02427884,Spotswood,-39.07096507,174.02427884,0.0,New Plymouth,New Plymouth
Maitlands,Nelson Central-Trafalgar,DRIVE_OWN_VEHICLE,21,EDUCATION,Maitlands,-41.30875019,173.24301865,Nelson Central-Trafalgar,-41.27273863,173.28210878,5.1672732927347775,Nelson,Nelson
Sunnyvale West-Parrs Park,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Sunnyvale West-Parrs Park,-36.9037139,174.63073132,Queen Street,-36.84774104,174.76524972,13.48722362219745,Waitakere,Waitakere
Halfway Bush,Campus South,DRIVE_OWN_VEHICLE,21,EDUCATION,Halfway Bush,-45.85706687,170.46654228,Campus South,-45.86793792,170.51211679,3.730313395027282,Dunedin,Dunedin
Opotiki,Whakatane Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Opotiki,-38.0131159,177.28682473,Whakatane Central,-37.95356587,176.99232736,26.646385712004662,Opotiki,Whakatane
Mangorei,Spotswood,DRIVE_OWN_VEHICLE,6,EDUCATION,Mangorei,-39.18102935,174.06017628,Spotswood,-39.07096507,174.02427884,12.624246159274996,New Plymouth,New Plymouth
Kohimarama,Sunnyhills West-Pakuranga North,DRIVE_OWN_VEHICLE,9,EDUCATION,Kohimarama,-36.85773003,174.84092129,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,6.314085093119037,Waitakere,Manukau
Westmere South-Western Springs,Mount Albert West,DRIVE_OWN_VEHICLE,6,EDUCATION,Westmere South-Western Springs,-36.86042307,174.72244945,Mount Albert West,-36.88204623,174.70769409,2.7393189667793263,Waitakere,Waitakere
Clendon Park North,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Clendon Park North,-37.02445325,174.8600384,Queen Street,-36.84774104,174.76524972,21.379391392340086,Franklin,Waitakere
Bryndwr North,Ilam University,DRIVE_OWN_VEHICLE,36,EDUCATION,Bryndwr North,-43.50194025,172.58969325,Ilam University,-43.52336127,172.57826459,2.5539911984754435,Christchurch,Christchurch
Muriwai,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Muriwai,-36.82525102,174.42922639,Auckland-University,-36.85143057,174.76906469,30.382879197099687,Rodney,Waitakere
Half Moon Bay South East,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Half Moon Bay South East,-36.89466587,174.90252487,Auckland-University,-36.85143057,174.76906469,12.808084133761033,Manukau,Waitakere
Featherston,Masterton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Featherston,-41.11610965,175.32429671,Masterton Central,-40.95047108,175.66167048,33.76397980947773,South Wairarapa,Masterton
Springfield North,Pomare,DRIVE_OWN_VEHICLE,9,EDUCATION,Springfield North,-38.15887997,176.23593548,Pomare,-38.15440452,176.2216546,1.3441680049310951,Rotorua,Rotorua
Royal Heights South,Mount Albert West,DRIVE_OWN_VEHICLE,9,EDUCATION,Royal Heights South,-36.83554837,174.62832303,Mount Albert West,-36.88204623,174.70769409,8.752016615602429,Waitakere,Waitakere
Sunnyvale West-Parrs Park,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Sunnyvale West-Parrs Park,-36.9037139,174.63073132,Auckland-University,-36.85143057,174.76906469,13.608641412713766,Waitakere,Waitakere
Lower Vogeltown,New Plymouth Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Lower Vogeltown,-39.07209853,174.0782174,New Plymouth Central,-39.05700192,174.07537454,1.6965146918672798,New Plymouth,New Plymouth
Parua Bay,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Parua Bay,-35.76001844,174.42812257,Whangarei Central,-35.72846995,174.32430322,10.0048181178566,Whangarei,Whangarei
Mount Wellington East,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Mount Wellington East,-36.90148701,174.83884542,Auckland-University,-36.85143057,174.76906469,8.337021114892643,Waitakere,Waitakere
Makino,Kimbolton North,DRIVE_OWN_VEHICLE,6,EDUCATION,Makino,-40.20622477,175.56555066,Kimbolton North,-40.2074565,175.58214784,1.4160992105805774,Manawatu,Manawatu
Puketitiri-Tutira,Taradale South,DRIVE_OWN_VEHICLE,6,EDUCATION,Puketitiri-Tutira,-39.19745874,176.64300698,Taradale South,-39.54323393,176.82989073,41.66957001129627,Hastings,Hastings
Otara East,Manukau Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Otara East,-36.95494224,174.88625064,Manukau Central,-36.99138991,174.86947528,4.318100871333346,Manukau,Manukau
Mangere Mountain View,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Mangere Mountain View,-36.95251573,174.78585990000005,Otara Central,-36.95593456,174.87677994,8.087880152424882,Manukau,Manukau
Henderson Larnoch,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Henderson Larnoch,-36.85924837,174.61797776,Queen Street,-36.84774104,174.76524972,13.165852845665992,Waitakere,Waitakere
Andersons Bay,Dunedin Central,DRIVE_OWN_VEHICLE,21,EDUCATION,Andersons Bay,-45.8982685,170.53683509,Dunedin Central,-45.87712471,170.50291221,3.5243960434716155,Dunedin,Dunedin
Waimauku,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Waimauku,-36.7805997,174.46444508,Auckland-University,-36.85143057,174.76906469,28.23744345970551,Rodney,Waitakere
Te Atatu Peninsula North West,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Atatu Peninsula North West,-36.82655522,174.64883254,Queen Street,-36.84774104,174.76524972,10.624887612540402,Waitakere,Waitakere
Warkworth East,Albany Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Warkworth East,-36.40528692,174.66791942,Albany Central,-36.72820186,174.70483518,36.057539869472656,Rodney,Waitakere
Te Puke East,Kaitemako (Western Bay of Plenty District),DRIVE_OWN_VEHICLE,12,EDUCATION,Te Puke East,-37.7898618,176.32555033,Kaitemako (Western Bay of Plenty District),-37.78247813,176.1993878,11.117227726246233,Western Bay of Plenty,Western Bay of Plenty
Crawshaw,Hamilton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Crawshaw,-37.77209972,175.23499752,Hamilton Central,-37.78938082,175.28203067,4.55828777120831,Hamilton,Hamilton
Te Awamutu Stadium,Hamilton West,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Awamutu Stadium,-38.0160303,175.31531928,Hamilton West,-37.80074182,175.2844169,24.092017339760872,Waipa,Hamilton
Mount Albert South,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Mount Albert South,-36.88951191,174.71690055,Auckland-University,-36.85143057,174.76906469,6.281937172198043,Waitakere,Waitakere
Edendale-Woodlands,Invercargill Central,DRIVE_OWN_VEHICLE,24,EDUCATION,Edendale-Woodlands,-46.3334381,168.67007113,Invercargill Central,-46.41489239,168.32850731,27.725377409048942,Southland,Invercargill
Melville South,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,33,EDUCATION,Melville South,-37.81569499,175.2785074,Hillcrest West (Hamilton City),-37.79546663,175.31326581,3.792664890716405,Hamilton,Hamilton
Halkett,Ilam University,DRIVE_OWN_VEHICLE,18,EDUCATION,Halkett,-43.49237114,172.35028822,Ilam University,-43.52336127,172.57826459,18.70584555320364,Selwyn,Christchurch
Lynfield North,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Lynfield North,-36.91952771,174.71763043,Otara Central,-36.95593456,174.87677994,14.712622040293908,Waitakere,Manukau
Manuka,Petone East,DRIVE_OWN_VEHICLE,9,EDUCATION,Manuka,-41.18502912,174.98698353,Petone East,-41.2248184,174.89062655,9.195428345741004,Hutt city,Hutt city
Dinsdale South,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,51,EDUCATION,Dinsdale South,-37.79839009,175.23931456,Hillcrest West (Hamilton City),-37.79546663,175.31326581,6.505844165724312,Hamilton,Hamilton
Aorere Central,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Aorere Central,-36.97679381,174.83033475,Queen Street,-36.84774104,174.76524972,15.472759259170926,Manukau,Waitakere
Henderson Valley Park,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Henderson Valley Park,-36.89225089999999,174.61713959,Queen Street,-36.84774104,174.76524972,14.074184632990784,Waitakere,Waitakere
Forrest Hill East,Albany Central,DRIVE_OWN_VEHICLE,24,EDUCATION,Forrest Hill East,-36.76431463,174.75223069999996,Albany Central,-36.72820186,174.70483518,5.827332595406069,Waitakere,Waitakere
Omanu Beach,Tauranga Hospital,DRIVE_OWN_VEHICLE,6,EDUCATION,Omanu Beach,-37.65870852,176.20775005,Tauranga Hospital,-37.70320853,176.14700706,7.2841792242350385,Western Bay of Plenty,Western Bay of Plenty
Peachgrove,Te Rapa South,DRIVE_OWN_VEHICLE,9,EDUCATION,Peachgrove,-37.77692046,175.2973258,Te Rapa South,-37.76141322,175.24114614,5.230475293934865,Hamilton,Hamilton
Papamoa Beach North,Greerton South,DRIVE_OWN_VEHICLE,6,EDUCATION,Papamoa Beach North,-37.702805700000006,176.29535171,Greerton South,-37.72765679,176.12518714,15.22094449966174,Western Bay of Plenty,Western Bay of Plenty
Ngahinapouri,Hamilton West,DRIVE_OWN_VEHICLE,9,EDUCATION,Ngahinapouri,-37.86550268,175.20500766,Hamilton West,-37.80074182,175.2844169,10.02448484944591,Waipa,Hamilton
Northwood,Ilam University,DRIVE_OWN_VEHICLE,51,EDUCATION,Northwood,-43.45866323,172.61415345,Ilam University,-43.52336127,172.57826459,7.754797984483551,Christchurch,Christchurch
Mount Roskill Central South,Mount Albert West,DRIVE_OWN_VEHICLE,12,EDUCATION,Mount Roskill Central South,-36.91583944,174.73830929,Mount Albert West,-36.88204623,174.70769409,4.640161338477606,Waitakere,Waitakere
Mairangi Bay South,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Mairangi Bay South,-36.74390273,174.74864765,Auckland-University,-36.85143057,174.76906469,12.093964267081995,Waitakere,Waitakere
Blockhouse Bay North,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Blockhouse Bay North,-36.91452187,174.69660926,Auckland-University,-36.85143057,174.76906469,9.525989447809893,Waitakere,Waitakere
Hamurana,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,6,EDUCATION,Hamurana,-38.03031339,176.2509833,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,14.87877782307326,Rotorua,Rotorua
Te Puna,Brookfield East,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Puna,-37.68313647,176.068803,Brookfield East,-37.68730456,176.14143485,6.408208981573242,Western Bay of Plenty,Western Bay of Plenty
Papanui East,Christchurch Central-South,DRIVE_OWN_VEHICLE,18,EDUCATION,Papanui East,-43.49804758,172.61506457,Christchurch Central-South,-43.53815861,172.64240289,4.975160039488889,Christchurch,Christchurch
Ellerslie Central,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Ellerslie Central,-36.89200686,174.80750671,Auckland-University,-36.85143057,174.76906469,5.661312539900355,Waitakere,Waitakere
Manurewa East,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Manurewa East,-37.02583832,174.90610927,Otara Central,-36.95593456,174.87677994,8.197807595242232,Franklin,Manukau
Koutu,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,6,EDUCATION,Koutu,-38.12154784,176.23823269,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,4.878787761268228,Rotorua,Rotorua
Methven,Methven,DRIVE_OWN_VEHICLE,6,EDUCATION,Methven,-43.63301935,171.64267984,Methven,-43.63301935,171.64267984,0.0,Ashburton,Ashburton
Clouston Park,Petone East,DRIVE_OWN_VEHICLE,6,EDUCATION,Clouston Park,-41.11739699,175.08712646,Petone East,-41.2248184,174.89062655,20.327117138468772,Upper Hutt,Hutt city
Brunswick-Papaiti,Turitea,DRIVE_OWN_VEHICLE,6,EDUCATION,Brunswick-Papaiti,-39.87675408,175.02918802,Turitea,-40.39053678,175.60862529,75.43418528391373,Wanganui,Palmerston North
West Harbour Clearwater Cove,Albany Central,DRIVE_OWN_VEHICLE,21,EDUCATION,West Harbour Clearwater Cove,-36.81054038,174.63704103,Albany Central,-36.72820186,174.70483518,10.967697173487304,Waitakere,Waitakere
Quay Street-Customs Street,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Quay Street-Customs Street,-36.84601989,174.77646293,Auckland-University,-36.85143057,174.76906469,0.8918124538657424,Waitakere,Waitakere
Stanley Park,Tokoroa Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Stanley Park,-38.22081091,175.86351739,Tokoroa Central,-38.2230221,175.8734232,0.8995943088467308,South Waikato,South Waikato
Cornmarket,Whanganui Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Cornmarket,-39.92629435,175.05079129,Whanganui Central,-39.93513676,175.04701799,1.0345326795220018,Wanganui,Wanganui
Musselburgh,Campus South,DRIVE_OWN_VEHICLE,24,EDUCATION,Musselburgh,-45.89733798,170.5181474,Campus South,-45.86793792,170.51211679,3.302297425404402,Dunedin,Dunedin
Greenlane North,Mount St John,DRIVE_OWN_VEHICLE,6,EDUCATION,Greenlane North,-36.89157675,174.7929571,Mount St John,-36.88236812,174.78035947,1.5178072431459673,Waitakere,Waitakere
Temple View,Hamilton West,DRIVE_OWN_VEHICLE,6,EDUCATION,Temple View,-37.82263785,175.21910345,Hamilton West,-37.80074182,175.2844169,6.232823035702528,Waipa,Hamilton
Waikowhai North,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Waikowhai North,-36.92587047,174.73998756,Auckland-University,-36.85143057,174.76906469,8.671878173766345,Waitakere,Waitakere
Wattle Downs North,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Wattle Downs North,-37.03867016,174.89487336,Otara Central,-36.95593456,174.87677994,9.339048739928133,Franklin,Manukau
Onehunga West,Epsom Central-North,DRIVE_OWN_VEHICLE,12,EDUCATION,Onehunga West,-36.91965553,174.77421645,Epsom Central-North,-36.88779009,174.76992615,3.5637516080186957,Waitakere,Waitakere
Saint Heliers South,Epsom Central-North,DRIVE_OWN_VEHICLE,6,EDUCATION,Saint Heliers South,-36.86395106,174.85633024,Epsom Central-North,-36.88779009,174.76992615,8.129846104096876,Waitakere,Waitakere
Hokowhitu East,Turitea,DRIVE_OWN_VEHICLE,72,EDUCATION,Hokowhitu East,-40.35738577,175.63633044,Turitea,-40.39053678,175.60862529,4.369949070683109,Palmerston North,Palmerston North
Rothesay Bay,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Rothesay Bay,-36.7235541,174.74729392,Auckland-University,-36.85143057,174.76906469,14.350774278905108,Waitakere,Waitakere
Kaipara Coastal,Tarewa,DRIVE_OWN_VEHICLE,9,EDUCATION,Kaipara Coastal,-35.72900181,173.65124289,Tarewa,-35.7418305,174.30903757,59.38920363155445,Kaipara,Whangarei
One Tree Hill,Auckland-University,DRIVE_OWN_VEHICLE,33,EDUCATION,One Tree Hill,-36.90124562,174.78219928,Auckland-University,-36.85143057,174.76906469,5.661046898364778,Waitakere,Waitakere
Rotoiti-Rotoehu,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Rotoiti-Rotoehu,-38.05706156,176.45805764,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,21.623477845097984,Rotorua,Rotorua
Royal Heights North,Albany Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Royal Heights North,-36.82851197,174.62774619,Albany Central,-36.72820186,174.70483518,13.097687096970285,Waitakere,Waitakere
Titoki,Whanganui Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Titoki,-39.93592026,175.00997642,Whanganui Central,-39.93513676,175.04701799,3.1593889215731066,Wanganui,Wanganui
Fairview Downs,Hamilton West,DRIVE_OWN_VEHICLE,30,EDUCATION,Fairview Downs,-37.76127248,175.30316917,Hamilton West,-37.80074182,175.2844169,4.68801172135284,Hamilton,Hamilton
Tamahere South,Hamilton East Village,DRIVE_OWN_VEHICLE,6,EDUCATION,Tamahere South,-37.84740377,175.38978183,Hamilton East Village,-37.79028168,175.29324653,10.594649559331724,Waikato,Hamilton
New Lynn North,Mount Albert West,DRIVE_OWN_VEHICLE,12,EDUCATION,New Lynn North,-36.9017384,174.67189036,Mount Albert West,-36.88204623,174.70769409,3.864291029454052,Waitakere,Waitakere
Buckland,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Buckland,-37.22733765,174.91924064,Otara Central,-36.95593456,174.87677994,30.41273505738028,Franklin,Manukau
Shiel Hill,Campus South,DRIVE_OWN_VEHICLE,24,EDUCATION,Shiel Hill,-45.88811859,170.54296814,Campus South,-45.86793792,170.51211679,3.2770989245795223,Dunedin,Dunedin
Raumati South,Wellington University,DRIVE_OWN_VEHICLE,9,EDUCATION,Raumati South,-40.94126612,174.98329156,Wellington University,-41.289084,174.7676253,42.687406091249464,Kapiti Coast,Wellington
Awapuni North ,Turitea,DRIVE_OWN_VEHICLE,54,EDUCATION,Awapuni North,-40.37027268,175.58870846,Turitea,-40.39053678,175.60862529,2.814832210679861,Palmerston North,Palmerston North
Herne Bay,Albany West,DRIVE_OWN_VEHICLE,9,EDUCATION,Herne Bay,-36.84490477,174.73164481,Albany West,-36.7414674,174.68787988,12.14398565778022,Waitakere,Waitakere
Hamilton West,Hamilton Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Hamilton West,-37.80074182,175.2844169,Hamilton Central,-37.78938082,175.28203067,1.280567212963557,Hamilton,Hamilton
West Otago,West Otago,DRIVE_OWN_VEHICLE,15,EDUCATION,West Otago,-45.83535422,169.21290702,West Otago,-45.83535422,169.21290702,0.0,Clutha,Clutha
Western Heights (Hamilton City),Hamilton West,DRIVE_OWN_VEHICLE,24,EDUCATION,Western Heights (Hamilton City),-37.78528581,175.22663967,Hamilton West,-37.80074182,175.2844169,5.359867509148381,Waikato,Hamilton
