SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Kaitoke-Fordell,St Johns Hill East,PASSENGER_IN_VEHICLE,12,EDUCATION,Kaitoke-Fordell,-39.94185467,175.15622153,St Johns Hill East,-39.91309776,175.03958323,10.447210021952596,Wanganui,Wanganui
Taitoko,Donnelly Park,PASSENGER_IN_VEHICLE,9,EDUCATION,Taitoko,-40.63650667,175.2892378,Donnelly Park,-40.61416466,175.27041448,2.94880898725254,Horowhenua,Horowhenua
Manly West,Manly East,PASSENGER_IN_VEHICLE,57,EDUCATION,Manly West,-36.63336524,174.75300037,Manly East,-36.63338986,174.76128799,0.7395143209407238,Rodney,Rodney
Swanson Rural,Henderson Lincoln East,PASSENGER_IN_VEHICLE,6,EDUCATION,Swanson Rural,-36.881095,174.57106823,Henderson Lincoln East,-36.85590078,174.63407425,6.265996513999702,Waitakere,Waitakere
Otahuhu East,Otahuhu South West,PASSENGER_IN_VEHICLE,21,EDUCATION,Otahuhu East,-36.93272301,174.86266819999997,Otahuhu South West,-36.95216719,174.84005503,2.951846910883515,Manukau,Waitakere
Balclutha South,Clutha Valley,PASSENGER_IN_VEHICLE,15,EDUCATION,Balclutha South,-46.24449018,169.72255412,Clutha Valley,-46.14666172,169.61562874,13.640503597977226,Clutha,Clutha
Turnbull Thompson Park,Hargest,PASSENGER_IN_VEHICLE,12,EDUCATION,Turnbull Thompson Park,-46.4103152,168.38551814,Hargest,-46.38994186,168.38013109,2.302766803771035,Invercargill,Invercargill
Hadlow,Marchwiel West,PASSENGER_IN_VEHICLE,9,EDUCATION,Hadlow,-44.37278751,171.14676587,Marchwiel West,-44.37956812,171.22462484,6.233844415568768,Timaru,Timaru
Pahoia,Bellevue,PASSENGER_IN_VEHICLE,12,EDUCATION,Pahoia,-37.70302699,175.96812271,Bellevue,-37.67938337,176.1292392,14.418431254471633,Western Bay of Plenty,Western Bay of Plenty
Clifton,Elizabeth Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Clifton,-46.4506845,168.36513530000005,Elizabeth Park,-46.42502106,168.38702035,3.309941408211567,Invercargill,Invercargill
One Tree Hill,Penrose,PASSENGER_IN_VEHICLE,9,EDUCATION,One Tree Hill,-36.90124562,174.78219928,Penrose,-36.91999811,174.82258914,4.152502421002445,Waitakere,Waitakere
Highfield South,Gleniti South,PASSENGER_IN_VEHICLE,9,EDUCATION,Highfield South,-44.39352828,171.2178066,Gleniti South,-44.3836929,171.19636587,2.0245178644380197,Timaru,Timaru
Eden Terrace,Newmarket,PASSENGER_IN_VEHICLE,6,EDUCATION,Eden Terrace,-36.86462613,174.75964083,Newmarket,-36.86853889,174.77706299,1.6097815589103086,Waitakere,Waitakere
Cambridge West,Cambridge North,PASSENGER_IN_VEHICLE,30,EDUCATION,Cambridge West,-37.8870045,175.45779762,Cambridge North,-37.8739543,175.4699974,1.803379142477888,Waipa,Waipa
Eastern Bays-Banks Peninsula,Diamond Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Eastern Bays-Banks Peninsula,-43.67581961,172.93129665,Diamond Harbour,-43.63070411,172.73508181,16.56399233597817,Christchurch,Christchurch
Lytton,Te Hapara North,PASSENGER_IN_VEHICLE,18,EDUCATION,Lytton,-38.63811028,177.99902719,Te Hapara North,-38.65019278,178.00054269,1.3499442824014765,Gisborne,Gisborne
Goodwood Heights,Wiri West,PASSENGER_IN_VEHICLE,21,EDUCATION,Goodwood Heights,-36.99421746,174.89732834,Wiri West,-37.00828264,174.8624367,3.4708158695422764,Franklin,Franklin
Pukekohe Hospital,Pukekohe North West,PASSENGER_IN_VEHICLE,9,EDUCATION,Pukekohe Hospital,-37.21226696,174.90262406,Pukekohe North West,-37.18225476,174.89580342,3.3914454103831786,Franklin,Franklin
Hokowhitu South,Hokowhitu Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Hokowhitu South,-40.36620394,175.64166717,Hokowhitu Central,-40.36171123,175.62589337,1.426746409656404,Palmerston North,Palmerston North
Edendale-Woodlands,Windsor ,PASSENGER_IN_VEHICLE,6,EDUCATION,Edendale-Woodlands,-46.3334381,168.67007113,Windsor,-46.39716606,168.37568613,23.673854260700654,Southland,Invercargill
Riverlea,Hillcrest East (Hamilton City),PASSENGER_IN_VEHICLE,9,EDUCATION,Riverlea,-37.80516292,175.32490337,Hillcrest East (Hamilton City),-37.79610513,175.32167122,1.0464491301290284,Hamilton,Hamilton
Ngaio North,Crofton Downs,PASSENGER_IN_VEHICLE,21,EDUCATION,Ngaio North,-41.24641459,174.77163121,Crofton Downs,-41.25754511,174.76182629,1.4844733940568815,Wellington,Wellington
Rolleston North East,Burnside,PASSENGER_IN_VEHICLE,6,EDUCATION,Rolleston North East,-43.59059543,172.39602587,Burnside,-43.50309147,172.5759413,17.462320404183426,Selwyn,Christchurch
Strandon,Merrilands,PASSENGER_IN_VEHICLE,9,EDUCATION,Strandon,-39.05369313,174.09475657,Merrilands,-39.06454623,174.10205958,1.3616148729387412,New Plymouth,New Plymouth
Saint Heliers South,Auckland-University,PASSENGER_IN_VEHICLE,9,EDUCATION,Saint Heliers South,-36.86395106,174.85633024,Auckland-University,-36.85143057,174.76906469,7.8878647050752155,Waitakere,Waitakere
Sunnynook South,Sunnynook North,PASSENGER_IN_VEHICLE,69,EDUCATION,Sunnynook South,-36.75526458,174.73587597,Sunnynook North,-36.75086862,174.74169364,0.7124433413771988,Waitakere,Waitakere
Blockhouse Bay East,Blockhouse Bay North,PASSENGER_IN_VEHICLE,21,EDUCATION,Blockhouse Bay East,-36.92106193,174.70934256,Blockhouse Bay North,-36.91452187,174.69660926,1.3454580435219616,Waitakere,Waitakere
Pakuranga Heights North West,Sunnyhills West-Pakuranga North,PASSENGER_IN_VEHICLE,12,EDUCATION,Pakuranga Heights North West,-36.91160179,174.88861633,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,1.4567995789087238,Manukau,Manukau
Mount St John,Mount St John,PASSENGER_IN_VEHICLE,36,EDUCATION,Mount St John,-36.88236812,174.78035947,Mount St John,-36.88236812,174.78035947,0.0,Waitakere,Waitakere
Rotokauri ,Rototuna North,PASSENGER_IN_VEHICLE,6,EDUCATION,Rotokauri,-37.79646444,175.22051366,Rototuna North,-37.71737955,175.26505049,9.62608377852489,Waikato,Hamilton
Homai West,Manurewa South,PASSENGER_IN_VEHICLE,15,EDUCATION,Homai West,-37.01888813,174.87799595,Manurewa South,-37.03138834,174.90040876,2.4271114500219264,Franklin,Franklin
Greenhithe East,North Harbour,PASSENGER_IN_VEHICLE,15,EDUCATION,Greenhithe East,-36.7641032,174.68932537,North Harbour,-36.74630474,174.71502975,3.0266920427833655,Waitakere,Waitakere
Mount Wellington South East,Otahuhu North,PASSENGER_IN_VEHICLE,6,EDUCATION,Mount Wellington South East,-36.92699118,174.85544369,Otahuhu North,-36.93828521,174.84722011,1.4530647813540718,Waitakere,Waitakere
Cannons Creek East,Ascot Park,PASSENGER_IN_VEHICLE,18,EDUCATION,Cannons Creek East,-41.13722514,174.87140063,Ascot Park,-41.12000324,174.87336814,1.922065197349529,Porirua,Porirua
Inglewood,Inglewood,PASSENGER_IN_VEHICLE,168,EDUCATION,Inglewood,-39.15653753,174.20152057,Inglewood,-39.15653753,174.20152057,0.0,New Plymouth,New Plymouth
Castlecliff West,College Estate,PASSENGER_IN_VEHICLE,15,EDUCATION,Castlecliff West,-39.92973815,174.97717523,College Estate,-39.9305007,175.03470499,4.906143797208676,Wanganui,Wanganui
West Harbour West,Westgate South,PASSENGER_IN_VEHICLE,12,EDUCATION,West Harbour West,-36.81872701,174.62254037,Westgate South,-36.82710769,174.60791923,1.6006732123349814,Waitakere,Waitakere
Inglewood,Fitzroy-Glen Avon,PASSENGER_IN_VEHICLE,9,EDUCATION,Inglewood,-39.15653753,174.20152057,Fitzroy-Glen Avon,-39.07427128,174.12360445,11.35187291984492,New Plymouth,New Plymouth
Taungatara,Opunake,PASSENGER_IN_VEHICLE,48,EDUCATION,Taungatara,-39.44771938,173.97542033,Opunake,-39.45132365,173.85878435,10.022732712189676,South Taranaki,South Taranaki
Mount Wellington Ferndale,Ellerslie Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Mount Wellington Ferndale,-36.90212113,174.83177929,Ellerslie Central,-36.89200686,174.80750671,2.4338521075200488,Waitakere,Waitakere
Clive,Mahora,PASSENGER_IN_VEHICLE,6,EDUCATION,Clive,-39.58681014,176.91303792,Mahora,-39.62404962,176.84888085,6.881612293113967,Hastings city,Hastings city
Ararimu,Clevedon,PASSENGER_IN_VEHICLE,6,EDUCATION,Ararimu,-37.14686222,175.08246983,Clevedon,-37.01480977,175.04590674,15.03752956866976,Franklin,Manukau
Claudelands,Hamilton West,PASSENGER_IN_VEHICLE,6,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton West,-37.80074182,175.2844169,2.3605659966037886,Hamilton,Hamilton
East Taieri,Dunedin Central,PASSENGER_IN_VEHICLE,9,EDUCATION,East Taieri,-45.89103385,170.35188942,Dunedin Central,-45.87712471,170.50291221,11.791659833143608,Dunedin,Dunedin
Remuera South,Remuera North,PASSENGER_IN_VEHICLE,15,EDUCATION,Remuera South,-36.88443518,174.79526521,Remuera North,-36.86848079999999,174.8040065,1.9369515901711856,Waitakere,Waitakere
Sunnyvale East,Te Atatu South-McLeod South,PASSENGER_IN_VEHICLE,27,EDUCATION,Sunnyvale East,-36.89955638,174.64253379,Te Atatu South-McLeod South,-36.88084491,174.65012599,2.187433590956085,Waitakere,Waitakere
Malvern,Mairehau South,PASSENGER_IN_VEHICLE,18,EDUCATION,Malvern,-43.5022149,172.63050731,Mairehau South,-43.50208583,172.64539115,1.2005430516006022,Christchurch,Christchurch
Three Kings West,Epsom Central-North,PASSENGER_IN_VEHICLE,12,EDUCATION,Three Kings West,-36.90307735,174.75232867,Epsom Central-North,-36.88779009,174.76992615,2.310494212320108,Waitakere,Waitakere
Pukehangi North,Utuhina,PASSENGER_IN_VEHICLE,24,EDUCATION,Pukehangi North,-38.13486467,176.2054859,Utuhina,-38.14249953,176.23214439,2.4812232729388284,Rotorua,Rotorua
Hokowhitu South,Awapuni South ,PASSENGER_IN_VEHICLE,9,EDUCATION,Hokowhitu South,-40.36620394,175.64166717,Awapuni South,-40.37784493,175.59343472,4.28611333100471,Palmerston North,Palmerston North
Seddon Park,Dunedin Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Seddon Park,-45.87666031,170.35643822,Dunedin Central,-45.87712471,170.50291221,11.33927843066099,Dunedin,Dunedin
Winchmore-Wakanui,Allenton North,PASSENGER_IN_VEHICLE,12,EDUCATION,Winchmore-Wakanui,-43.96318598,171.82829097,Allenton North,-43.88205658,171.74512562,11.213742407779424,Ashburton,Ashburton
Te Manatu,Hillcrest West (Hamilton City),PASSENGER_IN_VEHICLE,12,EDUCATION,Te Manatu,-37.72619876,175.28195734,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.179202894743796,Hamilton,Hamilton
Kingswell,Gladstone (Invercargill City),PASSENGER_IN_VEHICLE,15,EDUCATION,Kingswell,-46.44101863,168.37099017,Gladstone (Invercargill City),-46.39213483,168.35330059,5.602230595394773,Invercargill,Invercargill
Weston,Glen Warren,PASSENGER_IN_VEHICLE,12,EDUCATION,Weston,-45.08908465,170.93071905,Glen Warren,-45.09087588,170.9672687,2.8761659692210317,Waitaki,Waitaki
Aokautere,Turitea,PASSENGER_IN_VEHICLE,12,EDUCATION,Aokautere,-40.36929816,175.65623441,Turitea,-40.39053678,175.60862529,4.6733269474193815,Palmerston North,Palmerston North
Mangaiti,Mangaiti,PASSENGER_IN_VEHICLE,36,EDUCATION,Mangaiti,-37.50073616,175.62867197,Mangaiti,-37.50073616,175.62867197,0.0,Matamata-Piako,Matamata-Piako
Miramar Central,Miramar East,PASSENGER_IN_VEHICLE,9,EDUCATION,Miramar Central,-41.31292943,174.81763576,Miramar East,-41.31890777,174.82187288,0.7530806511801433,Wellington,Wellington
Meeanee-Awatoto,Tareha Reserve,PASSENGER_IN_VEHICLE,75,EDUCATION,Meeanee-Awatoto,-39.54411569,176.89304136,Tareha Reserve,-39.54400792,176.85143036,3.5680102787332477,Hastings,Hastings
Paeroa Rural,Paeroa,PASSENGER_IN_VEHICLE,75,EDUCATION,Paeroa Rural,-37.39345524,175.57864603,Paeroa,-37.37535256,175.67393688,8.656543784988104,Hauraki,Hauraki
Sydenham North,Christchurch Central-South,PASSENGER_IN_VEHICLE,6,EDUCATION,Sydenham North,-43.55054464,172.64356518,Christchurch Central-South,-43.53815861,172.64240289,1.3804459617790166,Christchurch,Christchurch
Shirley East,Travis Wetlands,PASSENGER_IN_VEHICLE,21,EDUCATION,Shirley East,-43.49842561,172.66725305,Travis Wetlands,-43.48560388,172.68870014,2.2418570967523657,Christchurch,Christchurch
Mangere Mascot,Mount Roskill Central North,PASSENGER_IN_VEHICLE,9,EDUCATION,Mangere Mascot,-36.97328531,174.80945421,Mount Roskill Central North,-36.908804,174.74301108,9.28858761852818,Manukau,Waitakere
Oaklands-St Kilda,Cambridge West,PASSENGER_IN_VEHICLE,24,EDUCATION,Oaklands-St Kilda,-37.87830147,175.48788589,Cambridge West,-37.8870045,175.45779762,2.812372925159046,Waipa,Waipa
Greenhithe West,Windsor Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Greenhithe West,-36.77353411,174.67354745,Windsor Park,-36.73975221,174.73568351,6.689747976131637,Waitakere,Waitakere
Mangapapa South,Gisborne Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Mangapapa South,-38.64907911,178.0142546,Gisborne Central,-38.66778237,178.02299313,2.2138009668220566,Gisborne,Gisborne
Roslyn (Palmerston North City),Esplanade,PASSENGER_IN_VEHICLE,12,EDUCATION,Roslyn (Palmerston North City),-40.33547398,175.62895929,Esplanade,-40.36732356,175.61429075,3.753317858245597,Palmerston North,Palmerston North
Otago Peninsula,St Kilda North,PASSENGER_IN_VEHICLE,6,EDUCATION,Otago Peninsula,-45.87156725,170.64610881,St Kilda North,-45.90351204,170.51329176,10.876339994217869,Dunedin,Dunedin
Royal Oak (Palmerston North City),Milverton,PASSENGER_IN_VEHICLE,9,EDUCATION,Royal Oak (Palmerston North City),-40.33074153,175.66259312,Milverton,-40.35969543,175.61983251,4.847458051411907,Palmerston North,Palmerston North
Whitney East,Springlands,PASSENGER_IN_VEHICLE,42,EDUCATION,Whitney East,-41.52059859,173.95891011,Springlands,-41.50422292,173.93617831,2.6264276714745307,Marlborough,Marlborough
Aidanfield,Burnside,PASSENGER_IN_VEHICLE,6,EDUCATION,Aidanfield,-43.56445434,172.56732388,Burnside,-43.50309147,172.5759413,6.858511082355826,Christchurch,Christchurch
Pirimai East,Onekawa Central,PASSENGER_IN_VEHICLE,27,EDUCATION,Pirimai East,-39.51832585,176.88243344,Onekawa Central,-39.50598803,176.88890769,1.4800625118729565,Hastings,Hastings
Allenton South,Tinwald South,PASSENGER_IN_VEHICLE,6,EDUCATION,Allenton South,-43.89054116,171.73232663,Tinwald South,-43.92478814,171.71822146,3.972205395566224,Ashburton,Ashburton
Ashley-Sefton,Rangiora North East,PASSENGER_IN_VEHICLE,18,EDUCATION,Ashley-Sefton,-43.24549574,172.65358254,Rangiora North East,-43.29742452,172.60089954,7.178775325812563,Waimakariri,Waimakariri
King Edward Park,Normanby-Tawhiti,PASSENGER_IN_VEHICLE,9,EDUCATION,King Edward Park,-39.58215942,174.27683195,Normanby-Tawhiti,-39.58187479,174.31137817,2.9607596529785734,South Taranaki,South Taranaki
Halswell West,Sockburn North,PASSENGER_IN_VEHICLE,9,EDUCATION,Halswell West,-43.57962401,172.54047012,Sockburn North,-43.5324799,172.55741654,5.417135664896345,Christchurch,Christchurch
Northwood,Bush Inn,PASSENGER_IN_VEHICLE,12,EDUCATION,Northwood,-43.45866323,172.61415345,Bush Inn,-43.52942223,172.576402,8.436803625328903,Christchurch,Christchurch
Kaiti North,Kaiti North,PASSENGER_IN_VEHICLE,30,EDUCATION,Kaiti North,-38.66763381,178.04468182,Kaiti North,-38.66763381,178.04468182,0.0,Gisborne,Gisborne
Rowandale East,Manurewa Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Rowandale East,-37.02529361,174.88087913,Manurewa Central,-37.02111515,174.89147225,1.0489409691263651,Franklin,Franklin
Nawton West,Crawshaw,PASSENGER_IN_VEHICLE,6,EDUCATION,Nawton West,-37.78502392,175.23357387,Crawshaw,-37.77209972,175.23499752,1.4425418995708703,Hamilton,Hamilton
Glenfield Central,Glenfield West,PASSENGER_IN_VEHICLE,9,EDUCATION,Glenfield Central,-36.78480405,174.72587699,Glenfield West,-36.78268321,174.71789792,0.7486960247754056,Waitakere,Waitakere
Sandringham North,Eden Park,PASSENGER_IN_VEHICLE,9,EDUCATION,Sandringham North,-36.88053268,174.73988878,Eden Park,-36.87476437,174.74595146,0.8379740225070369,Waitakere,Waitakere
Elgin,Te Hapara North,PASSENGER_IN_VEHICLE,42,EDUCATION,Elgin,-38.65935883,177.99213863,Te Hapara North,-38.65019278,178.00054269,1.2535397931882577,Gisborne,Gisborne
Taradale West,Twyford,PASSENGER_IN_VEHICLE,6,EDUCATION,Taradale West,-39.52609392,176.83827792,Twyford,-39.59961385,176.81874894,8.344692322359393,Hastings,Hastings city
Ngongotaha West,Western Heights (Rotorua District),PASSENGER_IN_VEHICLE,15,EDUCATION,Ngongotaha West,-38.07907701,176.20454377,Western Heights (Rotorua District),-38.12374566,176.22097675,5.170875364965117,Rotorua,Rotorua
Stokes Valley North,Manuka,PASSENGER_IN_VEHICLE,18,EDUCATION,Stokes Valley North,-41.166931700000006,174.99312135,Manuka,-41.18502912,174.98698353,2.0768757214805618,Hutt city,Hutt city
Kawaroa,Strandon,PASSENGER_IN_VEHICLE,12,EDUCATION,Kawaroa,-39.06419765,174.06571362,Strandon,-39.05369313,174.09475657,2.7663376493646696,New Plymouth,New Plymouth
Northcote (Christchurch City),Wharenui,PASSENGER_IN_VEHICLE,6,EDUCATION,Northcote (Christchurch City),-43.48988035,172.61871397,Wharenui,-43.53501129,172.58050185,5.888899996546817,Christchurch,Christchurch
Arataki South,Te Maunga North,PASSENGER_IN_VEHICLE,30,EDUCATION,Arataki South,-37.67254346,176.2257874,Te Maunga North,-37.67469413,176.23384817,0.7486612199802679,Western Bay of Plenty,Western Bay of Plenty
Piha,Kaurilands,PASSENGER_IN_VEHICLE,12,EDUCATION,Piha,-36.96186554,174.47423421,Kaurilands,-36.92947622,174.65583671,16.53556162925583,Waitakere,Waitakere
Turanga,Eastern Beach,PASSENGER_IN_VEHICLE,6,EDUCATION,Turanga,-36.96408816,174.98854671,Eastern Beach,-36.87674433,174.91349074,11.78327768930449,Manukau,Manukau
Parkhaven,Hastings Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Parkhaven,-39.65455823,176.84825769,Hastings Central,-39.63962329,176.84642759,1.6680653199771989,Hastings city,Hastings city
Alexandra North,Alexandra North,PASSENGER_IN_VEHICLE,87,EDUCATION,Alexandra North,-45.24363835,169.38984744,Alexandra North,-45.24363835,169.38984744,0.0,Central Otago,Central Otago
West Melton,Mona Vale,PASSENGER_IN_VEHICLE,6,EDUCATION,West Melton,-43.52569623,172.36518722,Mona Vale,-43.52638334,172.60669389,19.47117276411627,Selwyn,Christchurch
Ashley Gorge,Oxford,PASSENGER_IN_VEHICLE,39,EDUCATION,Ashley Gorge,-43.284114,172.07365277,Oxford,-43.2987357,172.18309394,9.005714467287833,Waimakariri,Waimakariri
Marsden Bay,Ruakaka,PASSENGER_IN_VEHICLE,42,EDUCATION,Marsden Bay,-35.84344323,174.48686898,Ruakaka,-35.87869623,174.45727498,4.741148485069505,Whangarei,Whangarei
Foxton Beach,Foxton Beach,PASSENGER_IN_VEHICLE,48,EDUCATION,Foxton Beach,-40.46403695,175.23078759,Foxton Beach,-40.46403695,175.23078759,0.0,Horowhenua,Horowhenua
Pinehill ,Pinehill ,PASSENGER_IN_VEHICLE,93,EDUCATION,Pinehill,-36.73133656,174.72363265,Pinehill,-36.73133656,174.72363265,0.0,Waitakere,Waitakere
Wiri East,Manukau Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Wiri East,-36.99903763,174.88709031,Manukau Central,-36.99138991,174.86947528,1.7805805602194182,Franklin,Manukau
Sunnyvale West-Parrs Park,Avondale North (Auckland),PASSENGER_IN_VEHICLE,6,EDUCATION,Sunnyvale West-Parrs Park,-36.9037139,174.63073132,Avondale North (Auckland),-36.88954577,174.69562749,5.982057020849387,Waitakere,Waitakere
Poets Block,Heretaunga,PASSENGER_IN_VEHICLE,18,EDUCATION,Poets Block,-41.12290419,175.04604601,Heretaunga,-41.13877359,175.01905143,2.8679915048649107,Upper Hutt,Upper Hutt
Otairi,Otairi,PASSENGER_IN_VEHICLE,15,EDUCATION,Otairi,-39.8895865,175.52547495,Otairi,-39.8895865,175.52547495,0.0,Rangitikei,Rangitikei
Glendene South,Te Atatu South-McLeod South,PASSENGER_IN_VEHICLE,12,EDUCATION,Glendene South,-36.89691229,174.65416828,Te Atatu South-McLeod South,-36.88084491,174.65012599,1.8224206403356833,Waitakere,Waitakere
Halswell North,Aidanfield,PASSENGER_IN_VEHICLE,21,EDUCATION,Halswell North,-43.57394904,172.5780119,Aidanfield,-43.56445434,172.56732388,1.3623883089854611,Christchurch,Christchurch
Ranui North,Waitakere,PASSENGER_IN_VEHICLE,12,EDUCATION,Ranui North,-36.86005874,174.60220592,Waitakere,-36.85697982,174.54072919,5.4802390890152965,Waitakere,Waitakere
Wainoni,Phillipstown,PASSENGER_IN_VEHICLE,9,EDUCATION,Wainoni,-43.51845163,172.68982292,Phillipstown,-43.53685957,172.66374679,2.9341559063874536,Christchurch,Christchurch
Halswell South,Hoon Hay West,PASSENGER_IN_VEHICLE,9,EDUCATION,Halswell South,-43.58945552,172.56528263,Hoon Hay West,-43.56060632,172.59043228,3.794098848761571,Christchurch,Christchurch
St Martins,Christchurch Central-South,PASSENGER_IN_VEHICLE,9,EDUCATION,St Martins,-43.5572164,172.6539556,Christchurch Central-South,-43.53815861,172.64240289,2.3146539753549247,Christchurch,Christchurch
Deans Bush,Merivale,PASSENGER_IN_VEHICLE,27,EDUCATION,Deans Bush,-43.52473249,172.59447189,Merivale,-43.51635206,172.61911331,2.1945246950421726,Christchurch,Christchurch
Pirimai West,Nelson Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Pirimai West,-39.51328394,176.87873144,Nelson Park,-39.49765371,176.90801557,3.0549659553340978,Hastings,Hastings
Clouston Park,Ebdentown,PASSENGER_IN_VEHICLE,24,EDUCATION,Clouston Park,-41.11739699,175.08712646,Ebdentown,-41.11875719,175.07244049,1.2394967489737116,Upper Hutt,Upper Hutt
Rutland,Strowan,PASSENGER_IN_VEHICLE,21,EDUCATION,Rutland,-43.50650406,172.62267483,Strowan,-43.50761954,172.60874654,1.1301232505599421,Christchurch,Christchurch
Whataupoko West,Mangapapa East,PASSENGER_IN_VEHICLE,24,EDUCATION,Whataupoko West,-38.65837976,178.02898274,Mangapapa East,-38.64354706,178.02146282,1.7738944548817237,Gisborne,Gisborne
Randwick Park West,Rowandale East,PASSENGER_IN_VEHICLE,6,EDUCATION,Randwick Park West,-37.02624737,174.91357933,Rowandale East,-37.02529361,174.88087913,2.9048676981337542,Franklin,Franklin
Grove Bush,Rosedale,PASSENGER_IN_VEHICLE,15,EDUCATION,Grove Bush,-46.30068372,168.47812714,Rosedale,-46.38971341,168.36796259,13.019573836404414,Southland,Invercargill
Henderson Valley,Henderson North,PASSENGER_IN_VEHICLE,12,EDUCATION,Henderson Valley,-36.90641583,174.56917384,Henderson North,-36.87606154,174.62534230000003,6.028557708834206,Waitakere,Waitakere
Pukekohe West,Rooseville Park,PASSENGER_IN_VEHICLE,15,EDUCATION,Pukekohe West,-37.20097025,174.88803986,Rooseville Park,-37.19697684,174.91307633,2.261534679848296,Franklin,Franklin
