SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Royal Heights South,Auckland-University,PUBLIC_BUS,24,EDUCATION,Royal Heights South,-36.83554837,174.62832303,Auckland-University,-36.85143057,174.76906469,12.648031982759214,Waitakere,Waitakere
Greenhithe South,Takapuna West,PUBLIC_BUS,18,EDUCATION,Greenhithe South,-36.77162145,174.69430513,Takapuna West,-36.78910918,174.76117008,6.2644444681958475,Waitakere,Waitakere
Papatoetoe North,Otara Central,PUBLIC_BUS,9,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Otara Central,-36.95593456,174.87677994,2.9521447140503208,Manukau,Manukau
Hillcrest West (Auckland),Northcote South (Auckland),PUBLIC_BUS,15,EDUCATION,Hillcrest West (Auckland),-36.7978865,174.72830919,Northcote South (Auckland),-36.80649304,174.7385397,1.3211892741639868,Waitakere,Waitakere
Turanga,Auckland-University,PUBLIC_BUS,15,EDUCATION,Turanga,-36.96408816,174.98854671,Auckland-University,-36.85143057,174.76906469,23.18925751746635,Manukau,Waitakere
Weymouth East,Otara Central,PUBLIC_BUS,6,EDUCATION,Weymouth East,-37.03734988,174.87760685,Otara Central,-36.95593456,174.87677994,9.053268382381864,Franklin,Manukau
Millwater South,Albany Central,PUBLIC_BUS,6,EDUCATION,Millwater South,-36.61231012,174.67000848,Albany Central,-36.72820186,174.70483518,13.255630682576806,Rodney,Waitakere
Karori East,Mount Victoria,PUBLIC_BUS,21,EDUCATION,Karori East,-41.28702587,174.747422,Mount Victoria,-41.29882878,174.78763827,3.6071306854137575,Wellington,Wellington
Glen Eden Woodglen,Avondale North (Auckland),PUBLIC_BUS,9,EDUCATION,Glen Eden Woodglen,-36.9174767,174.64329812,Avondale North (Auckland),-36.88954577,174.69562749,5.59427245417664,Waitakere,Waitakere
Kahikatea,Hamilton East Village,PUBLIC_BUS,6,EDUCATION,Kahikatea,-37.80133598,175.25054092,Hamilton East Village,-37.79028168,175.29324653,3.9485751596327696,Hamilton,Hamilton
Prestons,Northlands (Christchurch City),PUBLIC_BUS,6,EDUCATION,Prestons,-43.47713961,172.667796,Northlands (Christchurch City),-43.49209266,172.60688807,5.187637885195522,Christchurch,Christchurch
Weymouth East,Auckland-University,PUBLIC_BUS,12,EDUCATION,Weymouth East,-37.03734988,174.87760685,Auckland-University,-36.85143057,174.76906469,22.81294940726963,Franklin,Waitakere
Freemans Bay,Auckland-University,PUBLIC_BUS,36,EDUCATION,Freemans Bay,-36.85220128,174.7504171,Auckland-University,-36.85143057,174.76906469,1.661418189924384,Waitakere,Waitakere
Birkdale South,Auckland-University,PUBLIC_BUS,81,EDUCATION,Birkdale South,-36.80042176,174.70764062,Auckland-University,-36.85143057,174.76906469,7.877863323490218,Waitakere,Waitakere
Brockville,Forbury,PUBLIC_BUS,6,EDUCATION,Brockville,-45.86689774,170.46160369999996,Forbury,-45.90099334,170.49030599,4.394258208333905,Dunedin,Dunedin
New Lynn North West,Auckland-University,PUBLIC_BUS,15,EDUCATION,New Lynn North West,-36.90794042,174.67168246,Auckland-University,-36.85143057,174.76906469,10.700810225253221,Waitakere,Waitakere
Point Chevalier East,Saint Marys Bay,PUBLIC_BUS,12,EDUCATION,Point Chevalier East,-36.86700191,174.71414708,Saint Marys Bay,-36.84071817,174.74666884,4.112746436096065,Waitakere,Waitakere
Te Maunga North,Tauranga South,PUBLIC_BUS,6,EDUCATION,Te Maunga North,-37.67469413,176.23384817,Tauranga South,-37.7084259,176.15681961,7.746377737114026,Western Bay of Plenty,Western Bay of Plenty
Halswell North,Bush Inn,PUBLIC_BUS,6,EDUCATION,Halswell North,-43.57394904,172.5780119,Bush Inn,-43.52942223,172.576402,4.952854932722556,Christchurch,Christchurch
Kumeu Rural East,Auckland-University,PUBLIC_BUS,6,EDUCATION,Kumeu Rural East,-36.77658085,174.57456886,Auckland-University,-36.85143057,174.76906469,19.210737987014628,Rodney,Waitakere
Huntington,Hamilton Lake,PUBLIC_BUS,6,EDUCATION,Huntington,-37.74374104,175.28372029,Hamilton Lake,-37.79791394,175.27349231,6.090466362083406,Hamilton,Hamilton
Island Bay East,Mount Victoria,PUBLIC_BUS,18,EDUCATION,Island Bay East,-41.33666605,174.77592354,Mount Victoria,-41.29882878,174.78763827,4.31956427111084,Wellington,Wellington
Macandrew Bay-Company Bay,Andersons Bay,PUBLIC_BUS,6,EDUCATION,Macandrew Bay-Company Bay,-45.87172339,170.59414405,Andersons Bay,-45.8982685,170.53683509,5.328174222065204,Dunedin,Dunedin
Parnell West,Queen Street,PUBLIC_BUS,6,EDUCATION,Parnell West,-36.85679261,174.77798053,Queen Street,-36.84774104,174.76524972,1.5152969936775469,Waitakere,Waitakere
Raceway Park,Taradale South,PUBLIC_BUS,9,EDUCATION,Raceway Park,-39.64609207,176.83245272,Taradale South,-39.54323393,176.82989073,11.439409815122323,Hastings city,Hastings
Vivian West,Vivian West,PUBLIC_BUS,12,EDUCATION,Vivian West,-41.2946931,174.77283972,Vivian West,-41.2946931,174.77283972,0.0,Wellington,Wellington
Saint Heliers South,Auckland-University,PUBLIC_BUS,66,EDUCATION,Saint Heliers South,-36.86395106,174.85633024,Auckland-University,-36.85143057,174.76906469,7.8878647050752155,Waitakere,Waitakere
Papamoa Beach North,Tauranga South,PUBLIC_BUS,12,EDUCATION,Papamoa Beach North,-37.702805700000006,176.29535171,Tauranga South,-37.7084259,176.15681961,12.203148005288837,Western Bay of Plenty,Western Bay of Plenty
Mount St John,Mount St John,PUBLIC_BUS,9,EDUCATION,Mount St John,-36.88236812,174.78035947,Mount St John,-36.88236812,174.78035947,0.0,Waitakere,Waitakere
Glenavon,Auckland-University,PUBLIC_BUS,33,EDUCATION,Glenavon,-36.90919425,174.70324553,Auckland-University,-36.85143057,174.76906469,8.690628374716766,Waitakere,Waitakere
Totara Vale South,Albany Central,PUBLIC_BUS,9,EDUCATION,Totara Vale South,-36.76583308,174.72573604,Albany Central,-36.72820186,174.70483518,4.5800823744865875,Waitakere,Waitakere
St James,Hamilton West,PUBLIC_BUS,6,EDUCATION,St James,-37.73572255,175.28384883,Hamilton West,-37.80074182,175.2844169,7.2299853867053265,Hamilton,Hamilton
Hei Hei,Bush Inn,PUBLIC_BUS,9,EDUCATION,Hei Hei,-43.53393242,172.52261477,Bush Inn,-43.52942223,172.576402,4.364996679624106,Christchurch,Christchurch
Te Manatu,Hillcrest West (Hamilton City),PUBLIC_BUS,12,EDUCATION,Te Manatu,-37.72619876,175.28195734,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.179202894743796,Hamilton,Hamilton
Schnapper Rock,Forrest Hill West,PUBLIC_BUS,6,EDUCATION,Schnapper Rock,-36.75623258,174.68691977,Forrest Hill West,-36.76895837,174.7451352,5.375465177272612,Waitakere,Waitakere
Sydenham North,Christchurch Central-South,PUBLIC_BUS,12,EDUCATION,Sydenham North,-43.55054464,172.64356518,Christchurch Central-South,-43.53815861,172.64240289,1.3804459617790166,Christchurch,Christchurch
Greenhithe West,Windsor Park,PUBLIC_BUS,6,EDUCATION,Greenhithe West,-36.77353411,174.67354745,Windsor Park,-36.73975221,174.73568351,6.689747976131637,Waitakere,Waitakere
Beach Haven South,Auckland-University,PUBLIC_BUS,45,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Auckland-University,-36.85143057,174.76906469,8.285514202470532,Waitakere,Waitakere
Albany Heights,Takapuna West,PUBLIC_BUS,12,EDUCATION,Albany Heights,-36.71796472,174.69401393,Takapuna West,-36.78910918,174.76117008,9.918617161323622,Waitakere,Waitakere
St Martins,Christchurch Central-South,PUBLIC_BUS,9,EDUCATION,St Martins,-43.5572164,172.6539556,Christchurch Central-South,-43.53815861,172.64240289,2.3146539753549247,Christchurch,Christchurch
Fairview Heights,Auckland-University,PUBLIC_BUS,54,EDUCATION,Fairview Heights,-36.71007322,174.71678985,Auckland-University,-36.85143057,174.76906469,16.393194457991573,Waitakere,Waitakere
Roseneath ,Pipitea-Kaiwharawhara,PUBLIC_BUS,9,EDUCATION,Roseneath,-41.29229126,174.80079878,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,2.091748040990556,,Wellington
Mission Bay,Auckland-University,PUBLIC_BUS,81,EDUCATION,Mission Bay,-36.855756,174.83237219,Auckland-University,-36.85143057,174.76906469,5.6532766430358645,Waitakere,Waitakere
Prebbleton,Ilam University,PUBLIC_BUS,12,EDUCATION,Prebbleton,-43.57865333,172.50783629,Ilam University,-43.52336127,172.57826459,8.367498240189255,Selwyn,Christchurch
Wigram West,Christchurch Central-South,PUBLIC_BUS,15,EDUCATION,Wigram West,-43.55347306,172.54834148,Christchurch Central-South,-43.53815861,172.64240289,7.769942520515716,Christchurch,Christchurch
Waltham,Christchurch Central-South,PUBLIC_BUS,12,EDUCATION,Waltham,-43.55056762,172.65328212,Christchurch Central-South,-43.53815861,172.64240289,1.6348604429694285,Christchurch,Christchurch
Victoria,Tihiotonga-Whakarewarewa,PUBLIC_BUS,30,EDUCATION,Victoria,-38.1428939,176.24450819999996,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,2.443286676547165,Rotorua,Rotorua
Wakari,Gardens (Dunedin City),PUBLIC_BUS,9,EDUCATION,Wakari,-45.85838705,170.48621864,Gardens (Dunedin City),-45.85877849,170.51916854,2.5520007247522503,Dunedin,Dunedin
St Albans West,Deans Bush,PUBLIC_BUS,9,EDUCATION,St Albans West,-43.51530568,172.62868317,Deans Bush,-43.52473249,172.59447189,2.950941344125628,Christchurch,Christchurch
Kenmure,Campus South,PUBLIC_BUS,12,EDUCATION,Kenmure,-45.88684127,170.46858497,Campus South,-45.86793792,170.51211679,3.9717478707304,Dunedin,Dunedin
Palm Beach South-Gravatt,Tauranga South,PUBLIC_BUS,6,EDUCATION,Palm Beach South-Gravatt,-37.69834431,176.27636175,Tauranga South,-37.7084259,176.15681961,10.576419334233426,Western Bay of Plenty,Western Bay of Plenty
Ngaruawahia Central,Hamilton Lake,PUBLIC_BUS,9,EDUCATION,Ngaruawahia Central,-37.66638305,175.14506504,Hamilton Lake,-37.79791394,175.27349231,18.478759063911106,Waikato,Hamilton
Churton Park North,Mount Victoria,PUBLIC_BUS,6,EDUCATION,Churton Park North,-41.19767254,174.81365567,Mount Victoria,-41.29882878,174.78763827,11.456442228813687,Wellington,Wellington
Saint Andrews West,Hamilton Central,PUBLIC_BUS,9,EDUCATION,Saint Andrews West,-37.75310645,175.25025439,Hamilton Central,-37.78938082,175.28203067,4.906130977010373,Hamilton,Hamilton
Browns Bay South West,Takapuna West,PUBLIC_BUS,9,EDUCATION,Browns Bay South West,-36.72178932,174.72994649,Takapuna West,-36.78910918,174.76117008,7.985759056428377,Waitakere,Waitakere
Flagstaff East,Nawton East,PUBLIC_BUS,6,EDUCATION,Flagstaff East,-37.73415885,175.25375047,Nawton East,-37.77962005,175.24016975,5.1941324006067555,Hamilton,Hamilton
Oriental Bay,Wellington University,PUBLIC_BUS,9,EDUCATION,Oriental Bay,-41.29186473,174.79287237,Wellington University,-41.289084,174.7676253,2.131908373285424,Wellington,Wellington
Hokowhitu East,Roslyn (Palmerston North City),PUBLIC_BUS,6,EDUCATION,Hokowhitu East,-40.35738577,175.63633044,Roslyn (Palmerston North City),-40.33547398,175.62895929,2.5152849998542397,Palmerston North,Palmerston North
Warren Park,Warren Park,PUBLIC_BUS,12,EDUCATION,Warren Park,-45.02264371,168.66173004,Warren Park,-45.02264371,168.66173004,0.0,Queenstown-Lakes,Queenstown-Lakes
Karori South,Pipitea-Kaiwharawhara,PUBLIC_BUS,33,EDUCATION,Karori South,-41.28902351,174.73328551,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,4.76566740733437,Wellington,Wellington
Mission Bay,Glendowie South,PUBLIC_BUS,6,EDUCATION,Mission Bay,-36.855756,174.83237219,Glendowie South,-36.8646606,174.8672379,3.2561029819934846,Waitakere,Waitakere
Hillcrest West (Hamilton City),Hamilton Central,PUBLIC_BUS,9,EDUCATION,Hillcrest West (Hamilton City),-37.79546663,175.31326581,Hamilton Central,-37.78938082,175.28203067,2.8268325921673485,Hamilton,Hamilton
Palm Beach South-Gravatt,Omanu Beach,PUBLIC_BUS,15,EDUCATION,Palm Beach South-Gravatt,-37.69834431,176.27636175,Omanu Beach,-37.65870852,176.20775005,7.475576082910694,Western Bay of Plenty,Western Bay of Plenty
Cockle Bay,Eastern Beach,PUBLIC_BUS,18,EDUCATION,Cockle Bay,-36.89765568,174.94328238,Eastern Beach,-36.87674433,174.91349074,3.5251667504308086,Manukau,Manukau
Forrest Hill East,Takapuna West,PUBLIC_BUS,30,EDUCATION,Forrest Hill East,-36.76431463,174.75223069999996,Takapuna West,-36.78910918,174.76117008,2.8696875683520253,Waitakere,Waitakere
Ponsonby West,Westmere South-Western Springs,PUBLIC_BUS,6,EDUCATION,Ponsonby West,-36.85019424,174.73436269,Westmere South-Western Springs,-36.86042307,174.72244945,1.5547255240338411,Waitakere,Waitakere
Baverstock,Auckland-University,PUBLIC_BUS,51,EDUCATION,Baverstock,-36.95525862,174.91670173,Auckland-University,-36.85143057,174.76906469,17.481992299315756,Manukau,Waitakere
One Tree Hill,Remuera South,PUBLIC_BUS,6,EDUCATION,One Tree Hill,-36.90124562,174.78219928,Remuera South,-36.88443518,174.79526521,2.2009437243699,Waitakere,Waitakere
Linwood West,Christchurch Central-South,PUBLIC_BUS,42,EDUCATION,Linwood West,-43.52976222,172.6590257,Christchurch Central-South,-43.53815861,172.64240289,1.633185826569446,Christchurch,Christchurch
Andersons Bay,Campus South,PUBLIC_BUS,12,EDUCATION,Andersons Bay,-45.8982685,170.53683509,Campus South,-45.86793792,170.51211679,3.8775401288484668,Dunedin,Dunedin
Schnapper Rock,Albany Central,PUBLIC_BUS,15,EDUCATION,Schnapper Rock,-36.75623258,174.68691977,Albany Central,-36.72820186,174.70483518,3.5018865688882355,Waitakere,Waitakere
Crofton Downs,Wellington University,PUBLIC_BUS,18,EDUCATION,Crofton Downs,-41.25754511,174.76182629,Wellington University,-41.289084,174.7676253,3.5402917045204503,Wellington,Wellington
Bexley,Ilam University,PUBLIC_BUS,9,EDUCATION,Bexley,-43.51992407,172.70528668,Ilam University,-43.52336127,172.57826459,10.248796112038036,Christchurch,Christchurch
Mount Roskill White Swan,Lynfield North,PUBLIC_BUS,6,EDUCATION,Mount Roskill White Swan,-36.91484469,174.72598544,Lynfield North,-36.91952771,174.71763043,0.9071169838199424,Waitakere,Waitakere
Parnell West,Epsom Central-North,PUBLIC_BUS,9,EDUCATION,Parnell West,-36.85679261,174.77798053,Epsom Central-North,-36.88779009,174.76992615,3.5204389383824126,Waitakere,Waitakere
Browns Bay Central,Takapuna West,PUBLIC_BUS,9,EDUCATION,Browns Bay Central,-36.71427585,174.74326307,Takapuna West,-36.78910918,174.76117008,8.472648418026095,Waitakere,Waitakere
Whenuapai,Albany West,PUBLIC_BUS,9,EDUCATION,Whenuapai,-36.79162758,174.62143068,Albany West,-36.7414674,174.68787988,8.132905683858018,Waitakere,Waitakere
Goodwood Heights,Somerville,PUBLIC_BUS,15,EDUCATION,Goodwood Heights,-36.99421746,174.89732834,Somerville,-36.91234246,174.93394109,9.66792246946323,Franklin,Manukau
Vipond,Orewa South,PUBLIC_BUS,9,EDUCATION,Vipond,-36.61796366,174.7180399,Orewa South,-36.59013546,174.685784,4.226753603719924,Rodney,Rodney
Kingsway,Orewa South,PUBLIC_BUS,6,EDUCATION,Kingsway,-36.60606427,174.68651435,Orewa South,-36.59013546,174.685784,1.772402473926601,Rodney,Rodney
Manurewa Central,Otara Central,PUBLIC_BUS,6,EDUCATION,Manurewa Central,-37.02111515,174.89147225,Otara Central,-36.95593456,174.87677994,7.3642888890621245,Franklin,Manukau
Bucklands Beach North,Eastern Beach,PUBLIC_BUS,57,EDUCATION,Bucklands Beach North,-36.86068628,174.9037907,Eastern Beach,-36.87674433,174.91349074,1.983141890839516,,Manukau
Orewa North,Kingsway,PUBLIC_BUS,6,EDUCATION,Orewa North,-36.58108865,174.67586463,Kingsway,-36.60606427,174.68651435,2.935403958180891,Rodney,Rodney
Millwater South,Orewa South,PUBLIC_BUS,6,EDUCATION,Millwater South,-36.61231012,174.67000848,Orewa South,-36.59013546,174.685784,2.839521366909505,Rodney,Rodney
Spreydon North,Ilam University,PUBLIC_BUS,15,EDUCATION,Spreydon North,-43.55155974,172.62013861,Ilam University,-43.52336127,172.57826459,4.60702646364138,Christchurch,Christchurch
Roslyn (Dunedin City),Dunedin Central,PUBLIC_BUS,9,EDUCATION,Roslyn (Dunedin City),-45.86711907,170.4917572,Dunedin Central,-45.87712471,170.50291221,1.4084328147348881,Dunedin,Dunedin
Karori Park,Vivian West,PUBLIC_BUS,6,EDUCATION,Karori Park,-41.28258876,174.72565725,Vivian West,-41.2946931,174.77283972,4.165592353720076,Wellington,Wellington
Albany South,Takapuna West,PUBLIC_BUS,9,EDUCATION,Albany South,-36.73882334,174.70949248,Takapuna West,-36.78910918,174.76117008,7.242683383033851,Waitakere,Waitakere
Oteha West,Takapuna West,PUBLIC_BUS,6,EDUCATION,Oteha West,-36.72206732,174.71686745,Takapuna West,-36.78910918,174.76117008,8.43507906087315,Waitakere,Waitakere
Hobson Ridge North,Auckland-University,PUBLIC_BUS,12,EDUCATION,Hobson Ridge North,-36.84707104,174.76276914,Auckland-University,-36.85143057,174.76906469,0.7408030938507016,Waitakere,Waitakere
Rutland,Ilam University,PUBLIC_BUS,12,EDUCATION,Rutland,-43.50650406,172.62267483,Ilam University,-43.52336127,172.57826459,4.0420497814105945,Christchurch,Christchurch
Western Heights (Auckland),Henderson Lincoln South,PUBLIC_BUS,6,EDUCATION,Western Heights (Auckland),-36.88738067,174.61313879,Henderson Lincoln South,-36.86722468,174.62367505,2.4292931817909493,Waitakere,Waitakere
Strathmore (Wellington City),Pipitea-Kaiwharawhara,PUBLIC_BUS,9,EDUCATION,Strathmore (Wellington City),-41.33164104,174.82054496,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,6.741916554561371,Wellington,Wellington
Karori South,Wellington University,PUBLIC_BUS,108,EDUCATION,Karori South,-41.28902351,174.73328551,Wellington University,-41.289084,174.7676253,2.8691240872878905,Wellington,Wellington
Owhiro Bay,Thorndon,PUBLIC_BUS,9,EDUCATION,Owhiro Bay,-41.33789607,174.76120032,Thorndon,-41.27246445,174.77422734,7.356585913607037,Wellington,Wellington
Waikowhai North,Symonds Street North West,PUBLIC_BUS,6,EDUCATION,Waikowhai North,-36.92587047,174.73998756,Symonds Street North West,-36.85498533,174.76593774,8.212974130415732,Waitakere,Waitakere
Mangere Bridge,Otara Central,PUBLIC_BUS,6,EDUCATION,Mangere Bridge,-36.94356976,174.78854005,Otara Central,-36.95593456,174.87677994,7.960876381939635,Manukau,Manukau
Green Bay South,Mount Albert Central,PUBLIC_BUS,6,EDUCATION,Green Bay South,-36.93348489,174.67733798,Mount Albert Central,-36.88345034,174.72339665,6.9082226742728885,Waitakere,Waitakere
Parnell West,Mount Eden North East,PUBLIC_BUS,12,EDUCATION,Parnell West,-36.85679261,174.77798053,Mount Eden North East,-36.86913097,174.76555025,1.7621525361182797,Waitakere,Waitakere
Takapuna Central,Auckland-University,PUBLIC_BUS,39,EDUCATION,Takapuna Central,-36.78202515,174.76947038,Auckland-University,-36.85143057,174.76906469,7.717615080748348,Waitakere,Waitakere
Forrest Hill West,Akoranga,PUBLIC_BUS,6,EDUCATION,Forrest Hill West,-36.76895837,174.7451352,Akoranga,-36.79657499,174.75451244,3.182357025642931,Waitakere,Waitakere
Parklands,Christchurch Central-South,PUBLIC_BUS,30,EDUCATION,Parklands,-43.48059253,172.70806659,Christchurch Central-South,-43.53815861,172.64240289,8.307561868787706,Christchurch,Christchurch
Oteha East,Long Bay,PUBLIC_BUS,9,EDUCATION,Oteha East,-36.71657898,174.72207262,Long Bay,-36.68946348,174.73306962,3.1704907656489976,Waitakere,Waitakere
Addington West,Ilam University,PUBLIC_BUS,9,EDUCATION,Addington West,-43.54499206,172.61361904,Ilam University,-43.52336127,172.57826459,3.7292983938325337,Christchurch,Christchurch
Takapuna West,Auckland-University,PUBLIC_BUS,93,EDUCATION,Takapuna West,-36.78910918,174.76117008,Auckland-University,-36.85143057,174.76906469,6.965361831471362,Waitakere,Waitakere
Ormiston South,Auckland-University,PUBLIC_BUS,48,EDUCATION,Ormiston South,-36.97596797,174.9175859,Auckland-University,-36.85143057,174.76906469,19.134196566518646,Manukau,Waitakere
Morrinsville East,Hamilton East Village,PUBLIC_BUS,9,EDUCATION,Morrinsville East,-37.64774647,175.53612606,Hamilton East Village,-37.79028168,175.29324653,26.6003142190692,Matamata-Piako,Hamilton
Milson South,Linton Camp,PUBLIC_BUS,6,EDUCATION,Milson South,-40.33443818,175.60505225,Linton Camp,-40.40509247,175.58721079,8.000472864996633,Palmerston North,Palmerston North
Bishopdale West,Ilam University,PUBLIC_BUS,9,EDUCATION,Bishopdale West,-43.48933117,172.57900137,Ilam University,-43.52336127,172.57826459,3.7844409968916257,Christchurch,Christchurch
Sunnyhills East,Eastern Beach,PUBLIC_BUS,12,EDUCATION,Sunnyhills East,-36.90137998,174.89140685,Eastern Beach,-36.87674433,174.91349074,3.3706655611485936,Manukau,Manukau
St Kilda North,Campus South,PUBLIC_BUS,15,EDUCATION,St Kilda North,-45.90351204,170.51329176,Campus South,-45.86793792,170.51211679,3.956706985222461,Dunedin,Dunedin
Fairview Downs,Te Rapa South,PUBLIC_BUS,9,EDUCATION,Fairview Downs,-37.76127248,175.30316917,Te Rapa South,-37.76141322,175.24114614,5.452292674636079,Hamilton,Hamilton
Blockhouse Bay South,Mount Roskill Central North,PUBLIC_BUS,6,EDUCATION,Blockhouse Bay South,-36.92531189,174.6983916,Mount Roskill Central North,-36.908804,174.74301108,4.370839846972569,Waitakere,Waitakere
Hokowhitu South,Turitea,PUBLIC_BUS,48,EDUCATION,Hokowhitu South,-40.36620394,175.64166717,Turitea,-40.39053678,175.60862529,3.8928599257461314,Palmerston North,Palmerston North
Otangarei,Whangarei Central,PUBLIC_BUS,6,EDUCATION,Otangarei,-35.69329776,174.31769963,Whangarei Central,-35.72846995,174.32430322,3.9561543655065967,Whangarei,Whangarei
Burnside Park,Christchurch Central-South,PUBLIC_BUS,15,EDUCATION,Burnside Park,-43.50169208,172.56281526,Christchurch Central-South,-43.53815861,172.64240289,7.591003041030363,Christchurch,Christchurch
Rangiuru,Tauranga South,PUBLIC_BUS,6,EDUCATION,Rangiuru,-37.85543327,176.33462575,Tauranga South,-37.7084259,176.15681961,22.6137424682965,Western Bay of Plenty,Western Bay of Plenty
Papatoetoe East,Auckland-University,PUBLIC_BUS,9,EDUCATION,Papatoetoe East,-36.97237736,174.87353637,Auckland-University,-36.85143057,174.76906469,16.344371027535836,Manukau,Waitakere
Pinehill ,Queen Street,PUBLIC_BUS,6,EDUCATION,Pinehill,-36.73133656,174.72363265,Queen Street,-36.84774104,174.76524972,13.463681036797139,Waitakere,Waitakere
Brooklyn South,Wellington University,PUBLIC_BUS,18,EDUCATION,Brooklyn South,-41.31685108,174.75650937,Wellington University,-41.289084,174.7676253,3.2241612262473702,Wellington,Wellington
Howick East,Half Moon Bay South East,PUBLIC_BUS,9,EDUCATION,Howick East,-36.90088621,174.930388,Half Moon Bay South East,-36.89466587,174.90252487,2.5724183900546382,Manukau,Manukau
Lincoln West,Bush Inn,PUBLIC_BUS,6,EDUCATION,Lincoln West,-43.64345571,172.47791199,Bush Inn,-43.52942223,172.576402,14.956850277318955,Selwyn,Christchurch
Hawthornden,Upper Riccarton,PUBLIC_BUS,18,EDUCATION,Hawthornden,-43.50441948,172.55027421,Upper Riccarton,-43.53514903,172.5690102,3.736031677075742,Christchurch,Christchurch
Flagstaff South,Hillcrest West (Hamilton City),PUBLIC_BUS,9,EDUCATION,Flagstaff South,-37.729433,175.23989195,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.77324113533344,Hamilton,Hamilton
Mona Vale,Christchurch Central-South,PUBLIC_BUS,9,EDUCATION,Mona Vale,-43.52638334,172.60669389,Christchurch Central-South,-43.53815861,172.64240289,3.162462130483872,Christchurch,Christchurch
Herne Bay,Mount Eden North East,PUBLIC_BUS,9,EDUCATION,Herne Bay,-36.84490477,174.73164481,Mount Eden North East,-36.86913097,174.76555025,4.0443281919235,Waitakere,Waitakere
Howick West,Auckland-University,PUBLIC_BUS,66,EDUCATION,Howick West,-36.89320364,174.91979511,Auckland-University,-36.85143057,174.76906469,14.189729925555051,Manukau,Waitakere
Kilbirnie East,Vivian West,PUBLIC_BUS,9,EDUCATION,Kilbirnie East,-41.32095571,174.80136587,Vivian West,-41.2946931,174.77283972,3.7689802296478034,Wellington,Wellington
Blockhouse Bay South,Avondale North (Auckland),PUBLIC_BUS,12,EDUCATION,Blockhouse Bay South,-36.92531189,174.6983916,Avondale North (Auckland),-36.88954577,174.69562749,3.9845974365738015,Waitakere,Waitakere
Parklands,Mona Vale,PUBLIC_BUS,12,EDUCATION,Parklands,-43.48059253,172.70806659,Mona Vale,-43.52638334,172.60669389,9.631879651328438,Christchurch,Christchurch
Wainuiomata West,Petone East,PUBLIC_BUS,6,EDUCATION,Wainuiomata West,-41.25104641,174.93287708,Petone East,-41.2248184,174.89062655,4.581091243116098,Hutt city,Hutt city
Cannons Creek North,Porirua Central,PUBLIC_BUS,21,EDUCATION,Cannons Creek North,-41.13969216,174.86263001,Porirua Central,-41.14584359,174.82583047,3.1565162897947494,Porirua,Porirua
Forrest Hill West,Auckland-University,PUBLIC_BUS,153,EDUCATION,Forrest Hill West,-36.76895837,174.7451352,Auckland-University,-36.85143057,174.76906469,9.414680370722113,Waitakere,Waitakere
Terrace End,Esplanade,PUBLIC_BUS,9,EDUCATION,Terrace End,-40.34168056,175.63362604,Esplanade,-40.36732356,175.61429075,3.2885685500957966,Palmerston North,Palmerston North
Milford West,Takapuna West,PUBLIC_BUS,9,EDUCATION,Milford West,-36.77129839,174.76019462,Takapuna West,-36.78910918,174.76117008,1.9823739835188137,Waitakere,Waitakere
Awapuni South ,Roslyn (Palmerston North City),PUBLIC_BUS,9,EDUCATION,Awapuni South,-40.37784493,175.59343472,Roslyn (Palmerston North City),-40.33547398,175.62895929,5.590928771443231,Palmerston North,Palmerston North
Dinsdale South,Hamilton West,PUBLIC_BUS,12,EDUCATION,Dinsdale South,-37.79839009,175.23931456,Hamilton West,-37.80074182,175.2844169,3.9713889967396407,Hamilton,Hamilton
Cockle Bay,Half Moon Bay South East,PUBLIC_BUS,9,EDUCATION,Cockle Bay,-36.89765568,174.94328238,Half Moon Bay South East,-36.89466587,174.90252487,3.6395912247778246,Manukau,Manukau
Beach Haven South,Northcote South (Auckland),PUBLIC_BUS,9,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Northcote South (Auckland),-36.80649304,174.7385397,3.9486264495829695,Waitakere,Waitakere
Orewa North,Auckland-University,PUBLIC_BUS,30,EDUCATION,Orewa North,-36.58108865,174.67586463,Auckland-University,-36.85143057,174.76906469,31.18740568936397,Rodney,Waitakere
Mount Roskill White Swan,Mount Albert West,PUBLIC_BUS,6,EDUCATION,Mount Roskill White Swan,-36.91484469,174.72598544,Mount Albert West,-36.88204623,174.70769409,3.9932851380569434,Waitakere,Waitakere
Grey Lynn West,Auckland-University,PUBLIC_BUS,72,EDUCATION,Grey Lynn West,-36.8644209,174.73374895,Auckland-University,-36.85143057,174.76906469,3.4581582364495973,Waitakere,Waitakere
