SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Ahipara,Kaitaia East,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Ahipara,-35.15951697,173.16091938,Kaitaia East,-35.10383477,173.26414302,11.245083253119619,Far North,Far North
Te Papapa,Penrose,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Te Papapa,-36.91863866,174.79648981,Penrose,-36.91999811,174.82258914,2.3251067303893493,Waitakere,Waitakere
Raumati Beach West,Gracefield,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Raumati Beach West,-40.91582202,174.98216422,Gracefield,-41.24017306,174.91075379,36.55951100957309,Kapiti Coast,Hutt city
Bishopdale North,Bishopdale North,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Bishopdale North,-43.48356448,172.58765972,Bishopdale North,-43.48356448,172.58765972,0.0,Christchurch,Christchurch
Ormiston South,Manukau Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Ormiston South,-36.97596797,174.9175859,Manukau Central,-36.99138991,174.86947528,4.604578137871669,Manukau,Manukau
Morrinsville East,Morrinsville East,DRIVE_COMPANY_VEHICLE,36,EDUCATION,Morrinsville East,-37.64774647,175.53612606,Morrinsville East,-37.64774647,175.53612606,0.0,Matamata-Piako,Matamata-Piako
McLaren Park,Wiri West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,McLaren Park,-36.89892389,174.62097855,Wiri West,-37.00828264,174.8624367,24.661918454877163,Waitakere,Franklin
Christchurch Central-North,Sockburn South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Christchurch Central-North,-43.52331085,172.64031708,Sockburn South,-43.5449149,172.56350496,6.6416713253941655,Christchurch,Christchurch
Papatoetoe North,Auckland Airport,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Auckland Airport,-36.9891029,174.77400859,6.9917286117384245,Manukau,Manukau
Summerland South,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Summerland South,-36.88167753,174.6052759,Penrose,-36.91999811,174.82258914,19.787696736079997,Waitakere,Waitakere
Renwick,Riverlands,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Renwick,-41.50813804,173.82591754,Riverlands,-41.52671731,173.97907819999998,12.918062618104234,Marlborough,Marlborough
Te Atatu Peninsula North West,Henderson Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Te Atatu Peninsula North West,-36.82655522,174.64883254,Henderson Central,-36.88968581,174.62928426,7.232042538071693,Waitakere,Waitakere
Greenhithe West,Takapuna West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Greenhithe West,-36.77353411,174.67354745,Takapuna West,-36.78910918,174.76117008,7.993450504515411,Waitakere,Waitakere
Matamata South,Tirau,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Matamata South,-37.81753128,175.77119821,Tirau,-37.95916018,175.81429616,16.19619955105337,Matamata-Piako,South Waikato
Highfield South,Timaru East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Highfield South,-44.39352828,171.2178066,Timaru East,-44.41420462,171.2609405,4.126416832207831,Timaru,Timaru
Hurdon,Waiwhakaiho-Bell Block South,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Hurdon,-39.09534718,174.05059554,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,11.801519809946882,New Plymouth,New Plymouth
Aka Aka,Penrose,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Aka Aka,-37.29132737,174.77509206,Penrose,-36.91999811,174.82258914,41.504212903096814,Franklin,Waitakere
Abbotsford,Dunedin Central,DRIVE_COMPANY_VEHICLE,36,EDUCATION,Abbotsford,-45.89815819,170.42263162,Dunedin Central,-45.87712471,170.50291221,6.6392424259949046,Dunedin,Dunedin
Maori Hill,Dunedin Central,DRIVE_COMPANY_VEHICLE,33,EDUCATION,Maori Hill,-45.85777797,170.50064652,Dunedin Central,-45.87712471,170.50291221,2.1584001287696477,Dunedin,Dunedin
Ferguson,Auckland Airport,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Ferguson,-36.966167,174.88252157,Auckland Airport,-36.9891029,174.77400859,9.970924006056412,Manukau,Manukau
Half Moon Bay West,Howick East,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Half Moon Bay West,-36.88602382,174.89665015,Howick East,-36.90088621,174.930388,3.4253028282217715,Manukau,Manukau
Bucklands Beach Central,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Bucklands Beach Central,-36.88001336,174.9076561,Penrose,-36.91999811,174.82258914,8.774129818097885,Manukau,Waitakere
Holmes Hill,South Hill,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Holmes Hill,-45.10681931,170.94732106,South Hill,-45.10579567,170.96138565,1.1096516101846834,Waitaki,Waitaki
Papakura Kelvin,Papakura Industrial,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Papakura Kelvin,-37.05933436,174.96239449,Papakura Industrial,-37.07325298,174.96429562,1.5568450342938993,Franklin,Franklin
Edgecumbe,Whakatane Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Edgecumbe,-37.97371477,176.82908816,Whakatane Central,-37.95356587,176.99232736,14.48488284105046,Whakatane,Whakatane
Pukehangi South,Kaingaroa-Whakarewarewa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pukehangi South,-38.14208034,176.20726579,Kaingaroa-Whakarewarewa,-38.25763217,176.45697211,25.32215798060265,Rotorua,Rotorua
Egmont Showgrounds,Okaiawa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Egmont Showgrounds,-39.57617162,174.26308228,Okaiawa,-39.5375084,174.21758799999995,5.804710391106135,South Taranaki,South Taranaki
Hamilton Park,Frankton Junction ,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Hamilton Park,-37.74851528,175.3389199,Frankton Junction,-37.79650916,175.26255885,8.574767421392714,Waikato,Hamilton
Kamo West,Port-Limeburners,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Kamo West,-35.67006476,174.29507452,Port-Limeburners,-35.74927345,174.33075178,9.37818461860711,Whangarei,Whangarei
Te Awamutu Stadium,Te Awamutu North,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Te Awamutu Stadium,-38.0160303,175.31531928,Te Awamutu North,-37.99873125,175.32167082,2.002444140936316,Waipa,Waipa
Clutha Valley,Clutha Valley,DRIVE_COMPANY_VEHICLE,30,EDUCATION,Clutha Valley,-46.14666172,169.61562874,Clutha Valley,-46.14666172,169.61562874,0.0,Clutha,Clutha
Iona,Hastings Central,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Iona,-39.67719283,176.87643265,Hastings Central,-39.63962329,176.84642759,4.904024574218862,Hastings city,Hastings city
Papatoetoe West,Wiri West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Papatoetoe West,-36.98008106,174.84650545,Wiri West,-37.00828264,174.8624367,3.4402841903832018,Manukau,Franklin
Mount Wellington North East,East Tamaki,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Mount Wellington North East,-36.89400476,174.84294936,East Tamaki,-36.93823242,174.88712871,6.293805120375866,Waitakere,Manukau
Arakura,Gracefield,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Arakura,-41.23870795,174.94479641,Gracefield,-41.24017306,174.91075379,2.8511074761155144,Hutt city,Hutt city
Windsor ,Newfield,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Windsor,-46.39716606,168.37568613,Newfield,-46.41755347,168.38907267,2.488497473322374,Invercargill,Invercargill
Maryhill,Kaikorai-Bradford,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Maryhill,-45.89194542,170.47568522,Kaikorai-Bradford,-45.89632854,170.44876643,2.1395014246625306,Dunedin,Dunedin
Bayswater,North Harbour,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Bayswater,-36.81411659,174.77797900000004,North Harbour,-36.74630474,174.71502975,9.396114237901855,,Waitakere
Mangere East,Wiri West,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Mangere East,-36.96930074,174.8391719,Wiri West,-37.00828264,174.8624367,4.8019091134890886,Manukau,Franklin
Huntly East,Huntly West,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Huntly East,-37.55408564,175.16553246,Huntly West,-37.53603123,175.13873674,3.100203277128134,Waikato,Waikato
Kingseat-Karaka,Pukekohe Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Kingseat-Karaka,-37.12442419,174.82148593,Pukekohe Central,-37.20891954,174.91332549999996,12.42975374496011,Franklin,Franklin
Dannevirke East,Dannevirke West,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Dannevirke East,-40.21019552,176.10213546,Dannevirke West,-40.19710678,176.10242336,1.455606845105473,Tararua,Tararua
Paremoremo East,Penrose,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Paremoremo East,-36.74982031,174.66020526,Penrose,-36.91999811,174.82258914,23.810195721897216,Waitakere,Waitakere
Owhiro Bay,Vivian West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Owhiro Bay,-41.33789607,174.76120032,Vivian West,-41.2946931,174.77283972,4.901313623989738,Wellington,Wellington
Hexton,Waipaoa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hexton,-38.62021616,177.96813152,Waipaoa,-38.34127548,177.70733968,38.43644090603304,Gisborne,Gisborne
Northwood,Southbrook,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Northwood,-43.45866323,172.61415345,Southbrook,-43.32718073,172.59765801,14.680815402766669,Christchurch,Waimakariri
Irongate,Irongate,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Irongate,-39.63855772,176.80115305,Irongate,-39.63855772,176.80115305,0.0,Hastings city,Hastings city
Allenton South,Ashburton Central,DRIVE_COMPANY_VEHICLE,42,EDUCATION,Allenton South,-43.89054116,171.73232663,Ashburton Central,-43.90252481,171.73537846,1.35477239745562,Ashburton,Ashburton
Takapuna West,North Harbour,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Takapuna West,-36.78910918,174.76117008,North Harbour,-36.74630474,174.71502975,6.288540984387747,Waitakere,Waitakere
Mossburn,Mossburn,DRIVE_COMPANY_VEHICLE,57,EDUCATION,Mossburn,-45.5465414,168.37465706,Mossburn,-45.5465414,168.37465706,0.0,Southland,Southland
Mangaroa,Petone Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Mangaroa,-41.15669260000001,175.11790375,Petone Central,-41.22362356,174.86969444,22.062640868230385,Upper Hutt,Hutt city
Hataitai North,Wellington Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hataitai North,-41.30162529,174.79629811,Wellington Central,-41.2849345,174.77572593,2.529514901003451,Wellington,Wellington
Woolston East,Hornby Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Woolston East,-43.54874136,172.68689845,Hornby Central,-43.53921804,172.53566342,12.23532770610632,Christchurch,Christchurch
Edgeware,Middleton,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Edgeware,-43.51435173,172.64705847,Middleton,-43.54208461,172.58331091,5.993529838116099,Christchurch,Christchurch
Maungakotukutuku,Paraparaumu Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Maungakotukutuku,-40.93688543,175.04763194,Paraparaumu Central,-40.90799495,174.99886348,5.206643151875294,Kapiti Coast,Kapiti Coast
Khandallah North,Pipitea-Kaiwharawhara,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Khandallah North,-41.24289834,174.79769751,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,3.8008473859501914,Wellington,Wellington
Queenstown East,Warren Park,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Queenstown East,-45.03289461,168.67249766,Warren Park,-45.02264371,168.66173004,1.4196225308776602,Queenstown-Lakes,Queenstown-Lakes
Kainui-Gordonton,Te Rapa North,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Kainui-Gordonton,-37.65939637,175.27496356,Te Rapa North,-37.73226423,175.22072362,9.403506762224053,Waikato,Hamilton
Riccarton Racecourse,Middleton,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Riccarton Racecourse,-43.52902176,172.54286039,Middleton,-43.54208461,172.58331091,3.5696230880293416,Christchurch,Christchurch
Fraser Park,Fraser Park,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Fraser Park,-44.39596592,171.23045071,Fraser Park,-44.39596592,171.23045071,0.0,Timaru,Timaru
Muriwai Valley-Bethells Beach,Kumeu-Huapai,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Muriwai Valley-Bethells Beach,-36.8197327,174.47032818,Kumeu-Huapai,-36.76998293,174.54286666,8.50421239073053,Rodney,Rodney
Myross Bush,Invercargill Central,DRIVE_COMPANY_VEHICLE,51,EDUCATION,Myross Bush,-46.37140357,168.40415213,Invercargill Central,-46.41489239,168.32850731,7.55247451576446,Invercargill,Invercargill
Awatere,Awatere,DRIVE_COMPANY_VEHICLE,45,EDUCATION,Awatere,-42.09611412,173.2944504,Awatere,-42.09611412,173.2944504,0.0,Marlborough,Marlborough
Frankleigh Park,Frankleigh Park,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Frankleigh Park,-39.08421237,174.07012898,Frankleigh Park,-39.08421237,174.07012898,0.0,New Plymouth,New Plymouth
Bush Road,Harbourside,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Bush Road,-45.87310687,170.33831545,Harbourside,-45.86782727,170.53130076,14.953050134425206,Dunedin,Dunedin
Earnscleugh,Alexandra South,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Earnscleugh,-45.2810906,169.25086935,Alexandra South,-45.25210421,169.37578541,10.293560727625646,Central Otago,Central Otago
Te Teko Lakes,Te Teko Lakes,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Te Teko Lakes,-38.05714893,176.80257253,Te Teko Lakes,-38.05714893,176.80257253,0.0,Whakatane,Whakatane
Te Papapa,Wiri West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Te Papapa,-36.91863866,174.79648981,Wiri West,-37.00828264,174.8624367,11.562441568942075,Waitakere,Franklin
North East Valley Knox,Dunedin Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,North East Valley Knox,-45.85238619,170.52237253,Dunedin Central,-45.87712471,170.50291221,3.1364687702967866,Dunedin,Dunedin
Hamurana,Ngapuna,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hamurana,-38.03031339,176.2509833,Ngapuna,-38.14682269,176.27047436,13.067060188843751,Rotorua,Rotorua
Lincoln East,Christchurch Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Lincoln East,-43.638533,172.49369169,Christchurch Central,-43.53243368,172.63601635,16.449744007524508,Selwyn,Christchurch
Puketotara,Lake Manuwai-Kapiro,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Puketotara,-35.25176279999999,173.90330753,Lake Manuwai-Kapiro,-35.18267324,173.86535013,8.420763597766173,Far North,Far North
Tikipunga South,Port-Limeburners,DRIVE_COMPANY_VEHICLE,36,EDUCATION,Tikipunga South,-35.69457731,174.33166497,Port-Limeburners,-35.74927345,174.33075178,6.082491954913652,Whangarei,Whangarei
West Lynn,West Lynn,DRIVE_COMPANY_VEHICLE,9,EDUCATION,West Lynn,-36.92520977,174.66621863,West Lynn,-36.92520977,174.66621863,0.0,Waitakere,Waitakere
Doncaster,Tauranga Central,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Doncaster,-37.71059488,176.29681832,Tauranga Central,-37.67947411,176.16704264,11.931281726413387,Western Bay of Plenty,
Concord,Harbourside,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Concord,-45.90471629,170.46034592,Harbourside,-45.86782727,170.53130076,6.854722632783999,Dunedin,Dunedin
Tareha Reserve,Onekawa West,DRIVE_COMPANY_VEHICLE,42,EDUCATION,Tareha Reserve,-39.54400792,176.85143036,Onekawa West,-39.49700088,176.88218064,5.8547396276827826,Hastings,Hastings
Avonhead South,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Avonhead South,-43.52219969,172.55203263,Islington-Hornby Industrial,-43.5526063,172.50828849,4.885195614801123,Christchurch,Christchurch
Oratia,North Harbour,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Oratia,-36.94487953,174.61183121,North Harbour,-36.74630474,174.71502975,23.91394852430157,Waitakere,Waitakere
Bromley South,Sockburn South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Bromley South,-43.53669331,172.68367216,Sockburn South,-43.5449149,172.56350496,9.728933854680824,Christchurch,Christchurch
Glamorgan,Wairau Valley ,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Glamorgan,-36.70130329,174.7405506,Wairau Valley,-36.77355541,174.73453173,8.051951903187003,Waitakere,Waitakere
Wattle Downs East,Mount Wellington Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Wattle Downs East,-37.04722333,174.8929496,Mount Wellington Industrial,-36.92046064,174.85162182,14.565527946916273,Franklin,Waitakere
Greenmeadows Central,Napier Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Greenmeadows Central,-39.52255684,176.86157809,Napier Central,-39.49277802,176.91573492,5.705385097470622,Hastings,Napier
Burwood,Christchurch Airport,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Burwood,-43.49555459,172.68488895,Christchurch Airport,-43.48221523,172.54383636,11.475370575731409,Christchurch,Christchurch
Maryhill,Dunedin Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Maryhill,-45.89194542,170.47568522,Dunedin Central,-45.87712471,170.50291221,2.6753078298311697,Dunedin,Dunedin
Alexandra South,Dunstan-Galloway,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Alexandra South,-45.25210421,169.37578541,Dunstan-Galloway,-45.19905383,169.43943086,7.722858522729345,Central Otago,Central Otago
Ben Cooper Park,Brightwater,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Ben Cooper Park,-41.34508297,173.17589231,Brightwater,-41.37680724,173.09986171,7.260030524023898,Tasman,Tasman
Leamington South,Hautapu,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Leamington South,-37.91630252,175.46771972,Hautapu,-37.87894521,175.44370869,4.6576872530816855,Waipa,Waipa
Pakuranga Heights East,Manukau Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Pakuranga Heights East,-36.90862754,174.89903753,Manukau Central,-36.99138991,174.86947528,9.570356283731543,Manukau,Manukau
Holmwood,Hornby Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Holmwood,-43.519344,172.6084094,Hornby Central,-43.53921804,172.53566342,6.267237966117342,Christchurch,Christchurch
Suffolk,Nelson Airport,DRIVE_COMPANY_VEHICLE,30,EDUCATION,Suffolk,-41.32485632,173.2209409,Nelson Airport,-41.2956675,173.22975091,3.328017676079001,Nelson,Nelson
Te Atatu Peninsula West,Te Atatu Peninsula West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Te Atatu Peninsula West,-36.84872236,174.64698422,Te Atatu Peninsula West,-36.84872236,174.64698422,0.0,Waitakere,Waitakere
Halswell South,Christchurch Central-South,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Halswell South,-43.58945552,172.56528263,Christchurch Central-South,-43.53815861,172.64240289,8.434821931613838,Christchurch,Christchurch
Roslyn (Palmerston North City),Tremaine,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Roslyn (Palmerston North City),-40.33547398,175.62895929,Tremaine,-40.33969042,175.59865691,2.610801338765528,Palmerston North,Palmerston North
Hawera Central,King Edward Park,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hawera Central,-39.59042249,174.28314512,King Edward Park,-39.58215942,174.27683195,1.0662538047794627,South Taranaki,South Taranaki
Favona East,Penrose,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Favona East,-36.95588747,174.81087863,Penrose,-36.91999811,174.82258914,4.124202917645824,Manukau,Waitakere
Southbridge,Sockburn South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Southbridge,-43.79254412,172.21023844,Sockburn South,-43.5449149,172.56350496,39.56680441723288,Selwyn,Christchurch
Mangaoraka,Fitzroy-Glen Avon,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Mangaoraka,-39.13469225,174.16388593,Fitzroy-Glen Avon,-39.07427128,174.12360445,7.564341110607063,New Plymouth,New Plymouth
Mellons Bay,East Tamaki,DRIVE_COMPANY_VEHICLE,60,EDUCATION,Mellons Bay,-36.88715946,174.93040248,East Tamaki,-36.93823242,174.88712871,6.859546570844048,Manukau,Manukau
Maketu,Te Puke East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Maketu,-37.75952859,176.46345044,Te Puke East,-37.7898618,176.32555033,12.580787287378195,Western Bay of Plenty,Western Bay of Plenty
Marybank,Nelson Central-Trafalgar,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Marybank,-41.22889456,173.32217366,Nelson Central-Trafalgar,-41.27273863,173.28210878,5.914939789790785,Nelson,Nelson
Poutoa,Tremaine,DRIVE_COMPANY_VEHICLE,45,EDUCATION,Poutoa,-40.390038200000006,175.64544144,Tremaine,-40.33969042,175.59865691,6.859558138727349,Palmerston North,Palmerston North
Flagstaff North,Kirikiriroa,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Flagstaff North,-37.72225897,175.24766938,Kirikiriroa,-37.7819599,175.27469286,7.050785548310745,Hamilton,Hamilton
Patumahoe,Auckland Airport,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Patumahoe,-37.17691755,174.83514067,Auckland Airport,-36.9891029,174.77400859,21.576613297646748,Franklin,Manukau
Bishopdale South,Hornby Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Bishopdale South,-43.49422735,172.58605509,Hornby Central,-43.53921804,172.53566342,6.445020285961921,Christchurch,Christchurch
Easby Park,Nelson Central-Trafalgar,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Easby Park,-41.34673271,173.19836451,Nelson Central-Trafalgar,-41.27273863,173.28210878,10.799151286700296,Tasman,Nelson
Ngaumutawa,Masterton Central,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Ngaumutawa,-40.94117259,175.636236,Masterton Central,-40.95047108,175.66167048,2.3732769657925337,Masterton,Masterton
Oamaru North Orana Park,Lower Waitaki,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Oamaru North Orana Park,-45.08058565,170.97765366,Lower Waitaki,-45.00239341,171.02035686,9.319492817678134,Waitaki,Waitaki
Ngahinapouri,Te Rapa North,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Ngahinapouri,-37.86550268,175.20500766,Te Rapa North,-37.73226423,175.22072362,14.879649916937408,Waipa,Hamilton
Pekerau,Pekerau,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Pekerau,-38.00799642,175.34448965,Pekerau,-38.00799642,175.34448965,0.0,Waipa,Waipa
Prestonville-Grasmere,Invercargill Central,DRIVE_COMPANY_VEHICLE,102,EDUCATION,Prestonville-Grasmere,-46.38023874,168.34165711,Invercargill Central,-46.41489239,168.32850731,3.9830729280186783,Invercargill,Invercargill
Cloverlea (Palmerston North City),Palmerston North Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Cloverlea (Palmerston North City),-40.34514220000001,175.58518807,Palmerston North Central,-40.35537702,175.61010962,2.3990168998202988,Palmerston North,Palmerston North
Waihi East,Waihi South,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Waihi East,-37.3822807,175.85561293,Waihi South,-37.397349,175.83752238,2.3155442103536643,Hauraki,Hauraki
Glenbrook,Pukekohe Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Glenbrook,-37.20183488,174.75527205,Pukekohe Central,-37.20891954,174.91332549999996,14.019958736308114,Franklin,Franklin
Aka Aka,Pukekohe North West,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Aka Aka,-37.29132737,174.77509206,Pukekohe North West,-37.18225476,174.89580342,16.164497435085767,Franklin,Franklin
Merrilands,Fitzroy-Glen Avon,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Merrilands,-39.06454623,174.10205958,Fitzroy-Glen Avon,-39.07427128,174.12360445,2.1514753193592786,New Plymouth,New Plymouth
